Generation,WalkingTime,ExposureTime,IsleOrder,WalkingPattern
0,193,7438,Z->W->X->J->F->A->K->B->D->H->Q->Y->P->M->N->C->O->E->V->I->R->L->U->G->S->T,V2H
0,207,7252,V->N->X->L->H->B->A->C->F->K->M->E->W->Z->O->J->S->Y->D->T->G->I->U->Q->P->R,V2H
0,213,7242,E->T->N->R->P->V->W->H->M->Y->X->D->Q->G->L->I->U->F->C->A->Z->B->K->J->S->O,V2H
0,203,7370,A->T->X->J->Z->D->G->B->V->R->N->O->Q->U->I->F->E->H->Y->S->M->W->K->L->C->P,H2V
0,191,7978,K->V->L->R->A->Q->I->F->Z->B->U->D->S->N->M->O->G->X->P->W->C->T->Y->H->E->J,ZgZg
0,191,8182,A->R->N->K->O->Z->C->G->F->W->L->T->U->B->D->E->S->X->V->I->M->Y->H->P->Q->J,H2V
0,199,7494,M->Q->K->V->H->A->O->P->C->R->L->U->Y->N->J->X->D->I->G->S->B->Z->F->W->E->T,V2H
0,197,7900,H->F->T->Q->U->P->K->C->V->R->M->W->E->N->Z->X->O->D->J->S->B->L->A->I->G->Y,H2V
0,201,7464,L->G->E->Q->B->X->P->A->T->W->I->V->S->C->Z->N->O->R->J->D->U->H->Y->K->F->M,ZgZg
0,199,7632,X->Z->P->O->T->M->I->S->A->E->H->B->Q->F->Y->W->U->N->C->G->D->K->L->R->V->J,H2V
0,193,8426,R->N->Z->Q->E->A->P->W->L->F->J->G->V->S->U->C->B->Y->I->K->O->T->M->H->D->X,H2V
0,195,8304,D->W->Z->Q->F->K->B->R->T->P->N->H->Y->C->L->M->O->X->S->A->J->G->E->V->I->U,H2V
0,197,7942,Q->D->F->A->E->P->Y->M->C->N->T->B->R->L->W->U->J->S->K->V->G->X->H->I->Z->O,V2H
0,199,7862,L->N->B->T->U->Q->P->K->O->X->I->D->C->M->H->S->G->E->W->J->A->R->Y->F->Z->V,H2V
0,197,8072,R->B->U->P->E->O->G->I->K->W->J->N->V->D->A->Q->F->M->H->Y->C->X->T->Z->S->L,V2H
0,195,7178,E->Q->J->Y->N->B->A->Z->H->W->P->S->G->U->C->K->L->F->T->R->V->I->D->X->O->M,V2H
0,225,7748,G->U->H->Q->Z->W->V->F->J->Y->O->I->M->C->D->L->R->K->N->A->X->B->T->P->E->S,H2V
0,213,7242,E->T->N->R->P->V->W->H->M->Y->X->D->Q->G->L->I->U->F->C->A->Z->B->K->J->S->O,V2H
0,203,7690,L->C->Q->K->G->M->W->P->X->A->U->N->T->E->I->Z->S->O->V->R->Y->H->F->D->B->J,H2V
0,211,8566,M->Q->I->H->L->K->Z->E->O->P->X->N->C->Y->B->V->S->A->W->D->G->T->J->R->F->U,ZgZg
0,219,8432,E->Z->W->R->Q->P->B->L->I->J->A->S->O->V->C->T->Y->M->K->H->N->U->F->D->G->X,ZgZg
0,233,8718,V->O->Q->B->S->D->T->C->R->K->M->E->L->N->J->P->A->U->W->Y->Z->G->X->I->H->F,ZgZg
0,207,8398,D->I->U->F->H->N->W->V->Y->L->A->J->C->B->M->K->G->R->P->E->O->Q->T->Z->S->X,H2V
0,233,8494,S->Q->H->Z->C->T->D->M->E->O->F->V->L->G->J->I->W->X->N->U->B->P->A->K->Y->R,H2V
0,209,7872,S->K->P->E->C->D->I->W->J->Q->F->R->U->Y->N->V->B->L->M->X->Z->H->T->A->G->O,H2V
0,215,8910,E->S->O->D->G->Z->N->C->V->H->J->R->X->F->Y->T->M->I->U->Q->A->P->K->B->L->W,H2V
0,229,9130,E->J->A->L->O->Q->G->W->U->K->B->R->V->Y->S->F->N->M->X->I->T->P->Z->H->C->D,ZgZg
0,251,10424,E->P->I->X->V->Q->B->O->A->G->T->F->K->Y->M->U->D->C->Z->W->H->S->L->N->J->R,ZgZg
0,195,8536,M->F->K->Y->H->U->D->J->R->O->N->Z->C->S->V->I->W->T->A->P->X->B->Q->E->L->G,V2H
0,259,9626,O->H->L->Q->V->J->A->S->E->P->T->W->M->X->F->G->Y->Z->I->N->B->C->R->D->U->K,ZgZg
0,251,8780,V->J->B->X->H->Q->C->G->T->W->K->M->L->R->F->D->S->U->O->A->I->Y->N->P->E->Z,H2V
0,183,5730,S->X->W->T->H->M->Q->G->E->A->F->O->J->Z->I->B->U->Y->V->R->C->P->D->N->K->L,H2V
0,173,7312,X->O->Z->D->H->U->Q->W->P->C->I->S->G->E->A->K->V->R->Y->M->F->N->T->L->B->J,ZgZg
0,211,8212,S->D->G->P->F->C->N->L->I->T->Y->V->K->J->A->E->O->X->Q->Z->B->M->H->U->R->W,ZgZg
0,215,8270,U->J->E->F->O->G->C->S->Q->I->K->Z->R->N->Y->X->L->V->A->P->D->B->T->H->M->W,ZgZg
0,231,9212,E->O->W->Z->Y->C->S->J->H->N->X->R->G->V->A->L->U->F->Q->T->D->I->P->K->M->B,ZgZg
0,207,8280,H->U->K->W->F->L->X->G->P->D->C->R->O->J->I->V->S->Q->M->E->T->Y->N->Z->A->B,H2V
0,201,7720,I->V->Z->P->D->O->G->Y->R->B->Q->W->S->X->F->E->N->L->U->C->H->J->T->A->M->K,V2H
0,231,8538,I->V->Q->O->H->L->X->S->Z->A->C->W->Y->R->P->N->F->B->M->T->J->U->G->E->K->D,H2V
0,197,8072,R->B->U->P->E->O->G->I->K->W->J->N->V->D->A->Q->F->M->H->Y->C->X->T->Z->S->L,V2H
0,221,8228,Z->M->O->I->Y->F->H->G->T->B->N->L->V->X->U->A->S->J->W->E->D->K->Q->P->C->R,V2H
0,213,8396,U->F->A->J->C->B->M->W->V->K->O->H->Z->T->S->Y->N->I->R->L->G->D->X->Q->P->E,V2H
0,195,9014,Y->Q->P->K->M->H->W->U->C->G->E->L->R->B->A->S->J->I->V->D->T->O->N->Z->X->F,V2H
0,205,8616,K->M->N->I->H->L->B->X->O->D->C->W->R->Z->A->E->P->S->V->U->Q->T->J->G->F->Y,H2V
0,215,8038,J->D->G->H->M->Z->N->K->O->L->R->A->P->W->X->Y->I->U->V->E->Q->S->C->B->F->T,V2H
0,239,8948,W->V->F->A->B->G->E->N->H->M->S->Z->J->P->Y->O->U->L->C->K->R->T->X->I->Q->D,H2V
0,243,10078,F->D->G->C->O->A->X->M->U->Q->J->R->L->W->B->P->K->V->H->E->S->N->Y->Z->I->T,ZgZg
0,205,6800,V->O->F->K->Y->Q->Z->P->G->M->T->I->L->B->D->A->H->R->C->N->E->X->U->W->S->J,ZgZg
0,213,9450,A->G->C->V->X->T->Q->E->O->U->H->S->N->L->J->F->Z->M->I->D->P->W->Y->B->R->K,ZgZg
0,239,9880,S->R->V->J->X->A->C->M->W->U->N->P->H->Q->L->K->B->O->E->Z->G->Y->T->F->I->D,ZgZg
0,227,8578,G->K->R->X->P->V->J->E->H->U->Q->I->C->Y->M->S->N->F->L->B->T->W->A->O->Z->D,ZgZg
0,223,10240,I->H->R->P->F->D->C->M->J->Y->U->W->G->E->Z->O->S->T->Q->L->N->X->B->A->K->V,ZgZg
0,221,8658,A->V->E->O->H->M->P->D->S->L->F->X->G->Q->T->R->Z->C->U->I->B->K->Y->J->W->N,ZgZg
0,229,8194,H->N->O->L->Y->V->E->Q->M->Z->U->T->I->P->X->J->W->F->R->G->D->K->C->A->S->B,H2V
0,219,9256,K->X->U->W->O->V->F->E->H->T->G->S->C->I->B->J->Q->P->L->D->M->Y->Z->R->A->N,ZgZg
0,219,7914,J->N->R->C->O->A->X->S->W->Q->H->P->I->Z->B->E->U->L->K->D->F->T->Y->V->M->G,H2V
0,215,8776,E->A->C->H->Z->X->N->Y->Q->T->F->I->B->S->W->G->O->U->M->V->L->K->J->D->P->R,H2V
0,209,7540,V->U->F->Y->I->L->Q->S->B->E->J->N->P->G->O->T->H->K->R->W->M->A->X->Z->D->C,H2V
0,217,10268,C->P->Q->U->I->G->T->D->Y->W->L->O->S->X->N->V->K->H->F->Z->E->M->J->B->A->R,V2H
0,229,8134,Y->A->R->J->X->O->B->Z->E->I->Q->U->S->W->F->D->K->M->T->H->P->N->L->C->V->G,H2V
0,225,9182,K->G->U->Y->E->R->A->Q->F->X->J->S->P->C->I->W->T->V->Z->B->D->N->O->H->L->M,H2V
0,233,9100,H->Q->J->W->L->A->B->P->O->K->T->F->N->M->Y->C->U->X->G->V->E->R->S->Z->I->D,V2H
0,205,7686,F->V->Q->Y->H->C->W->Z->P->J->G->A->N->L->T->M->O->X->S->E->K->I->R->D->U->B,H2V
0,213,7544,O->N->E->Y->Q->L->I->Z->A->W->J->P->S->G->X->H->B->V->F->U->T->K->C->M->D->R,H2V
0,217,8544,V->H->K->Y->M->Q->W->G->R->I->T->O->S->L->P->Z->A->F->J->N->C->U->X->E->D->B,V2H
0,245,10232,K->A->V->X->N->C->G->E->U->O->D->L->T->P->R->F->J->M->B->Z->W->S->Q->I->Y->H,V2H
0,213,8070,R->M->I->E->F->G->T->X->A->Q->S->J->O->L->W->K->C->U->D->B->V->Z->N->P->H->Y,ZgZg
0,225,10256,L->C->I->B->R->U->P->F->J->Q->O->M->W->E->K->H->Y->G->S->T->D->Z->N->A->X->V,V2H
0,235,8636,T->P->K->M->Z->W->V->F->J->Y->Q->S->I->E->G->N->B->L->H->O->C->A->R->U->D->X,H2V
0,213,8070,V->Q->H->L->I->X->S->Z->A->C->W->Y->R->P->M->F->B->N->T->J->U->G->E->D->K->O,V2H
0,233,10358,W->Y->H->V->N->S->U->J->R->T->Q->P->B->L->X->I->A->K->O->G->F->C->Z->M->E->D,ZgZg
0,199,7494,M->Q->K->V->H->A->O->P->C->R->L->U->Y->N->J->X->D->I->G->S->B->Z->F->W->E->T,V2H
0,233,9162,O->D->T->A->G->Q->S->F->U->K->V->Z->H->I->Y->B->E->M->W->R->X->P->C->L->N->J,H2V
0,231,8972,F->J->V->X->O->D->R->L->E->W->Z->M->P->T->Y->A->S->K->N->H->Q->B->I->G->C->U,H2V
0,251,9434,E->D->X->P->U->B->W->Y->O->F->V->N->Z->A->L->G->R->C->I->H->S->T->J->M->Q->K,H2V
0,223,10030,B->D->N->A->E->M->U->W->O->S->X->Y->F->Q->K->G->L->Z->P->J->I->C->V->R->T->H,H2V
0,211,7692,K->L->Y->P->C->Z->W->M->D->I->H->A->N->E->R->O->X->S->V->U->Q->T->J->G->F->B,V2H
0,215,7388,O->W->C->E->Z->X->P->B->V->L->D->T->H->Q->R->K->F->A->U->M->G->Y->N->I->J->S,H2V
0,221,8342,V->Z->I->Q->B->U->H->N->K->D->O->F->C->R->X->A->P->Y->L->S->M->W->J->T->E->G,V2H
0,221,8342,V->Z->I->Q->B->U->H->N->K->D->O->F->C->R->X->A->P->Y->L->S->M->W->J->T->E->G,V2H
0,243,9904,Q->P->M->V->S->F->Y->X->C->L->E->T->N->J->I->H->D->O->W->B->U->G->Z->K->R->A,V2H
0,243,7822,E->V->C->S->R->Z->J->P->G->I->O->A->L->X->U->D->Q->W->K->T->B->N->F->M->H->Y,V2H
0,231,9132,X->D->U->R->A->C->O->J->N->L->S->H->M->Z->W->Y->K->F->T->G->B->Q->V->I->P->E,H2V
0,237,10404,U->A->F->C->B->E->V->W->P->X->N->Y->R->T->M->I->K->J->L->H->D->Q->O->S->G->Z,ZgZg
0,237,9082,U->Y->O->X->P->R->S->H->B->M->W->C->D->N->E->V->Q->J->A->F->L->I->T->G->Z->K,V2H
0,209,7352,E->T->N->P->V->W->H->M->Y->X->D->Q->G->L->I->U->F->C->A->Z->B->R->K->J->S->O,ZgZg
0,205,8344,Y->F->I->H->X->G->V->K->S->J->U->W->L->R->B->T->N->C->E->A->M->Q->D->P->O->Z,V2H
0,231,7748,X->Y->J->E->M->P->B->H->O->W->Z->I->Q->S->T->K->G->U->A->R->V->L->F->N->C->D,H2V
0,217,8396,X->M->H->L->I->W->N->R->Y->B->D->V->S->T->O->E->J->K->P->Q->C->F->U->A->Z->G,V2H
0,225,9556,J->N->T->H->E->A->K->U->I->Z->D->W->F->M->O->L->C->G->Q->S->P->R->X->Y->B->V,ZgZg
0,251,13482,V->F->L->U->A->P->S->N->I->M->D->Q->Z->G->H->R->W->X->C->T->K->O->Y->J->B->E,ZgZg
0,249,10142,Y->G->O->H->U->C->D->K->E->B->A->J->Z->P->L->W->S->F->T->R->V->I->M->X->N->Q,V2H
0,243,10662,R->M->F->E->O->V->U->W->C->N->L->T->K->Y->G->B->P->D->J->Q->X->I->S->H->Z->A,V2H
0,239,10264,K->D->V->G->A->Z->I->O->W->Y->Q->P->L->M->N->J->F->E->U->B->H->T->C->X->S->R,V2H
0,231,8704,B->J->D->H->O->X->V->L->C->E->I->R->T->S->Z->M->Q->W->K->A->N->Y->F->P->G->U,H2V
0,233,11628,C->O->D->U->Z->P->B->N->J->H->V->I->G->T->Y->A->W->X->K->E->R->M->L->S->F->Q,ZgZg
0,239,10264,K->D->V->G->A->Z->I->O->W->Y->Q->P->L->M->N->J->F->E->U->B->H->T->C->X->S->R,V2H
0,215,9784,P->G->E->A->W->Z->N->O->Y->M->C->U->S->K->J->V->L->R->H->B->D->I->Q->X->T->F,ZgZg
0,243,9002,K->Q->W->N->B->G->H->E->O->S->T->V->Y->X->A->Z->U->I->P->L->M->J->F->R->D->C,V2H
0,227,9406,W->Z->J->G->S->I->Q->V->U->P->X->L->R->E->C->Y->A->M->F->D->H->K->O->N->T->B,H2V
0,211,8908,N->V->K->I->L->F->E->X->A->G->D->R->P->O->S->M->H->Y->Z->U->Q->C->W->J->B->T,H2V
0,245,11144,L->E->Q->B->X->P->T->I->S->Z->N->O->A->M->W->C->H->V->D->K->G->R->J->U->Y->F,H2V
0,191,7272,D->I->U->F->H->N->W->V->Y->L->A->J->C->B->M->K->G->O->R->P->E->Q->T->Z->S->X,ZgZg
0,213,8070,R->M->I->E->F->G->T->X->A->Q->S->J->O->L->W->K->C->U->D->B->V->Z->N->P->H->Y,ZgZg
0,235,10118,V->O->Q->T->X->A->Z->U->I->H->S->N->E->B->G->P->L->Y->M->J->F->W->K->R->D->C,ZgZg
0,201,7126,G->W->X->O->E->N->Q->J->T->Z->L->S->C->Y->A->M->F->D->H->K->I->U->P->B->V->R,H2V
0,205,9250,R->V->Y->N->A->K->U->I->Z->D->W->F->M->O->J->T->B->C->Q->H->X->P->S->L->E->G,ZgZg
0,201,8680,L->K->Y->S->M->P->X->Q->T->E->D->O->I->N->A->G->W->U->C->F->V->R->Z->H->B->J,ZgZg
0,251,9434,E->D->X->P->U->B->W->Y->O->F->V->N->Z->A->L->G->R->C->I->H->S->T->J->M->Q->K,H2V
0,225,7372,V->U->L->T->F->I->Z->B->E->W->S->Y->C->X->N->P->K->D->O->R->H->Q->M->A->J->G,H2V
0,227,10424,J->R->W->Q->T->O->Z->L->K->P->Y->V->G->C->U->I->S->F->B->A->X->N->E->D->M->H,ZgZg
0,225,10368,U->B->L->I->R->P->S->Q->E->J->V->Z->T->Y->D->X->H->K->M->N->A->G->W->O->C->F,H2V
0,225,9458,G->E->T->J->W->S->Y->M->L->P->A->X->R->C->F->O->D->K->N->H->U->B->Q->I->Z->V,H2V
0,211,8236,Q->S->K->Y->C->I->F->L->W->H->M->U->G->E->V->Z->R->N->A->J->T->P->O->B->D->X,V2H
0,207,9478,B->D->H->O->X->L->C->I->R->T->Z->M->W->A->N->Q->E->S->K->V->J->Y->F->P->G->U,ZgZg
0,203,7478,U->Y->O->D->X->I->V->G->Z->W->L->K->M->F->N->R->C->P->Q->E->S->B->H->J->T->A,ZgZg
0,223,8352,E->K->M->J->V->F->Y->T->P->Q->N->A->L->B->S->I->Z->G->W->D->H->R->U->O->C->X,H2V
0,197,7910,Y->T->X->V->B->A->D->H->I->G->O->U->C->J->Z->S->L->F->E->W->Q->M->P->R->K->N,ZgZg
0,233,9446,A->F->C->B->J->O->Q->Z->G->N->H->E->L->I->D->W->U->V->P->S->X->M->R->Y->T->K,V2H
0,245,10722,X->S->K->U->C->A->B->H->G->V->I->T->N->E->F->O->Q->P->L->D->M->Y->Z->W->R->J,H2V
0,239,10264,K->D->V->G->A->Z->I->O->W->Y->Q->P->L->M->N->J->F->E->U->B->H->T->C->X->S->R,V2H
0,225,7612,V->U->L->T->F->I->Z->B->E->W->S->Y->C->X->N->P->K->D->O->R->H->Q->M->A->J->G,V2H
0,241,9186,T->V->O->M->A->W->L->Y->Z->R->P->B->J->C->U->E->H->K->X->N->S->I->D->F->Q->G,ZgZg
0,221,9884,V->U->B->H->S->I->C->F->A->Z->Q->W->G->N->Y->T->R->J->E->P->M->D->X->O->K->L,ZgZg
0,237,8774,Q->O->Z->K->S->V->J->R->B->T->A->L->M->G->H->X->P->W->N->E->Y->F->D->I->U->C,H2V
0,215,8038,J->D->G->H->M->Z->N->K->O->L->R->A->P->W->X->Y->I->U->V->E->Q->S->C->B->F->T,V2H
0,235,8884,O->M->T->W->H->P->Y->J->C->E->B->A->Q->S->I->L->U->G->K->V->F->X->R->D->N->Z,ZgZg
0,197,7428,S->Q->G->I->C->D->M->E->F->J->V->N->X->P->A->W->Y->R->L->U->K->Z->B->H->T->O,V2H
0,217,8174,J->L->F->X->Z->Q->D->Y->P->O->T->S->E->U->A->M->W->C->H->V->K->G->N->I->B->R,H2V
0,227,8292,A->B->W->I->O->Y->D->Z->F->G->T->P->V->C->K->X->S->L->E->Q->J->H->M->R->U->N,V2H
0,205,8404,O->C->I->K->Y->H->E->U->V->L->Z->B->M->J->T->S->X->N->A->D->Q->P->R->F->G->W,V2H
0,217,10206,P->J->Z->V->I->N->G->S->E->A->D->K->H->T->M->O->L->X->Y->Q->B->R->W->C->U->F,V2H
0,225,7900,X->Y->P->M->G->D->K->R->A->V->Z->L->J->S->E->W->F->B->I->C->N->H->O->T->Q->U,V2H
0,219,9754,P->A->R->C->Z->V->L->Y->K->I->E->Q->X->G->T->N->J->F->S->U->W->O->M->H->D->B,H2V
0,227,9010,X->Z->H->E->K->L->F->J->G->Q->O->T->I->S->V->N->Y->A->R->U->D->W->C->M->B->P,ZgZg
0,225,9042,I->K->H->D->F->M->A->C->Z->Q->N->P->G->W->J->U->T->Y->V->L->S->R->E->O->X->B,H2V
0,169,7578,X->S->O->Z->D->H->U->G->Q->W->P->E->A->I->K->V->R->Y->M->F->N->T->C->L->B->J,ZgZg
0,207,8398,D->I->U->F->H->N->W->V->Y->L->A->J->C->B->M->K->G->R->P->E->O->Q->T->Z->S->X,H2V
0,205,8724,D->U->F->H->W->V->Y->C->B->K->O->P->Q->T->Z->X->E->N->L->R->G->J->A->S->I->M,H2V
0,219,8874,J->E->C->M->F->Z->T->L->N->Y->P->K->D->H->A->W->S->Q->O->B->U->X->G->V->I->R,V2H
0,231,10916,W->Z->K->B->G->U->C->D->F->V->P->T->Q->J->H->S->I->O->N->L->E->M->X->Y->A->R,H2V
0,225,8464,T->I->B->E->D->S->A->H->N->R->C->P->L->K->W->Z->X->U->J->F->V->O->G->Q->Y->M,V2H
0,233,9364,C->Y->L->B->X->J->W->O->H->M->I->P->D->A->V->Z->E->U->G->S->K->Q->R->N->F->T,V2H
0,185,8152,O->K->U->D->Z->N->V->B->A->H->M->G->X->R->L->Q->T->C->F->W->Y->P->S->E->J->I,V2H
0,237,9082,U->Y->O->X->P->R->S->H->B->M->W->C->D->N->E->V->Q->J->A->F->L->I->T->G->Z->K,V2H
0,213,10412,X->D->F->H->Y->T->I->N->Z->L->P->B->M->U->V->E->G->A->K->C->O->S->J->R->Q->W,ZgZg
0,229,10494,W->X->I->F->A->K->B->D->Q->Y->P->M->N->C->O->E->V->J->R->L->U->G->S->H->Z->T,H2V
0,217,8838,J->X->D->A->I->P->Q->W->G->K->C->Y->O->R->V->Z->E->T->L->F->M->H->N->S->U->B,ZgZg
0,201,7532,D->A->L->Z->V->W->T->N->G->S->I->C->X->R->M->B->H->Q->F->E->U->O->K->Y->P->J,ZgZg
0,213,6698,M->Y->Z->F->L->E->R->K->J->V->H->D->C->P->W->G->Q->B->I->A->T->U->N->X->O->S,V2H
0,199,7862,L->N->B->T->U->Q->P->K->O->X->I->D->C->M->H->S->G->E->W->J->A->R->Y->F->Z->V,H2V
0,219,9888,C->O->Z->I->R->W->L->S->E->T->U->A->G->D->H->M->P->K->Y->X->V->B->N->Q->F->J,H2V
0,231,8174,F->X->Y->J->E->M->P->B->H->O->W->Z->I->Q->S->T->K->L->G->U->V->N->A->R->C->D,H2V
0,259,8632,X->U->J->H->L->W->I->Q->K->R->A->Z->D->T->B->V->F->C->Y->G->S->O->P->N->E->M,V2H
0,225,8182,Z->B->X->K->T->Q->U->V->S->P->E->A->N->R->W->C->D->O->J->L->M->F->Y->I->H->G,H2V
0,197,8072,R->B->U->P->E->O->G->I->K->W->J->N->V->D->A->Q->F->M->H->Y->C->X->T->Z->S->L,V2H
0,237,8684,W->D->T->Z->J->C->K->Q->R->O->A->G->S->M->P->N->I->X->E->B->F->Y->U->L->H->V,V2H
0,169,6442,R->V->L->C->M->G->F->Y->Q->T->J->A->N->D->P->K->I->H->B->U->W->E->Z->O->X->S,V2H
0,213,8070,R->M->I->E->F->G->T->X->A->Q->S->J->O->L->W->K->C->U->D->B->V->Z->N->P->H->Y,ZgZg
0,229,8194,H->N->O->L->Y->V->E->Q->M->Z->U->T->I->P->X->J->W->F->R->G->D->K->C->A->S->B,H2V
0,227,9556,N->U->Q->H->A->Y->G->W->F->O->R->I->D->L->X->T->K->J->E->M->P->B->C->Z->V->S,ZgZg
0,225,9746,M->Q->S->O->J->P->F->G->H->C->Y->W->K->Z->I->V->U->N->X->B->R->E->A->L->T->D,H2V
0,241,10086,W->Y->Q->H->V->N->S->U->J->R->P->B->L->X->I->T->A->K->O->G->F->C->Z->M->E->D,V2H
0,259,8632,X->U->J->H->L->W->I->Q->K->R->A->Z->D->T->B->V->F->C->Y->G->S->O->P->N->E->M,V2H
0,213,8860,F->E->S->Q->V->M->Y->N->G->O->I->B->A->T->C->W->Z->H->R->P->X->K->L->J->D->U,V2H
0,193,7442,Y->H->M->F->R->J->N->B->T->O->W->Q->P->C->S->D->U->X->Z->E->K->V->I->A->L->G,H2V
0,195,7726,Z->P->N->W->J->K->I->V->O->U->G->A->E->F->Y->C->H->M->B->L->R->S->D->X->T->Q,ZgZg
0,213,7008,O->F->L->P->B->N->U->A->Z->T->I->X->R->M->W->Q->J->S->K->V->H->C->D->E->Y->G,H2V
0,191,7978,K->V->L->R->A->Q->I->F->Z->B->U->D->S->N->M->O->G->X->P->W->C->T->Y->H->E->J,ZgZg
0,233,8782,O->M->T->H->P->J->E->B->Q->S->I->Z->U->G->K->V->F->X->R->D->A->Y->N->C->W->L,ZgZg
