Generation,WalkingTime,ExposureTime,IsleOrder,WalkingPattern
0,239,9456,X->C->E->L->V->A->S->B->H->P->Y->D->U->Z->G->R->T->M->N->I->F->K->J->Q->W->O,H2V
0,211,9028,A->C->N->H->U->I->Q->B->M->S->O->J->G->P->F->R->K->W->E->Y->X->D->L->V->T->Z,V2H
0,217,7858,P->R->B->S->L->K->O->T->C->M->U->W->X->E->G->N->D->I->J->Z->Q->A->H->Y->V->F,H2V
0,211,10030,Y->R->N->V->E->A->H->J->X->W->Q->U->Z->I->M->O->S->D->T->P->C->F->K->B->G->L,ZgZg
0,239,8910,N->J->A->I->Z->E->O->H->L->V->X->D->F->C->G->Y->B->W->P->S->R->U->M->Q->T->K,H2V
0,207,6928,B->X->V->Y->G->T->W->J->A->L->Z->P->C->M->O->D->K->R->U->I->H->N->F->E->Q->S,H2V
0,263,9906,J->B->H->O->M->L->W->I->Q->D->K->Z->T->A->V->U->Y->P->R->E->G->N->C->S->F->X,H2V
0,209,7896,H->K->B->J->X->L->E->G->N->Y->V->R->A->C->T->S->W->Q->D->M->I->P->F->Z->U->O,V2H
0,227,8384,W->J->S->D->I->P->V->T->M->Q->K->B->Y->L->U->O->R->F->G->H->C->Z->A->E->N->X,H2V
0,215,7612,G->U->E->W->S->B->M->Q->Y->Z->D->C->H->O->J->A->I->T->X->P->K->F->L->R->V->N,V2H
0,189,7444,A->G->E->H->R->N->Y->J->M->W->Q->U->Z->I->X->O->S->D->T->P->C->F->K->L->V->B,ZgZg
0,231,8542,J->H->F->G->Q->D->U->I->Z->R->M->S->V->E->B->L->P->K->X->O->C->W->N->A->Y->T,V2H
0,241,8040,V->E->B->O->Q->I->K->F->D->S->Z->G->H->L->X->T->P->N->R->M->J->W->A->U->C->Y,V2H
0,247,9902,G->R->P->O->Q->T->H->B->L->X->J->V->S->N->M->F->E->I->Y->Z->D->C->A->U->W->K,V2H
0,225,8520,Q->A->L->R->Y->K->H->O->Z->J->I->T->G->N->M->V->X->B->C->F->U->W->D->E->S->P,V2H
0,231,8702,J->H->K->M->Q->X->T->N->P->E->U->D->A->C->L->V->F->B->O->I->Z->R->S->W->G->Y,H2V
0,205,8546,Z->J->C->M->F->B->K->L->U->R->Y->D->T->X->W->E->N->O->S->P->G->I->A->Q->V->H,V2H
0,215,9086,X->Z->C->Q->E->T->I->U->H->R->G->A->N->O->J->P->L->D->M->F->B->W->Y->K->S->V,V2H
0,255,10644,M->X->P->D->Z->J->Y->T->V->I->H->F->O->N->Q->W->K->L->E->U->B->G->C->S->R->A,H2V
0,235,8652,C->Q->G->E->R->V->J->L->U->D->Z->A->O->X->Y->N->W->P->H->I->S->T->K->B->F->M,ZgZg
0,219,10572,H->L->V->U->C->J->Y->I->A->W->M->G->D->N->B->R->S->K->P->Z->E->T->X->O->Q->F,ZgZg
0,215,8700,S->J->E->O->C->Y->G->N->X->H->A->U->M->R->B->Z->T->I->P->F->W->V->K->L->D->Q,H2V
0,217,8706,W->U->Y->P->O->Q->T->H->B->L->X->J->I->V->R->N->E->Z->M->D->A->S->K->C->F->G,H2V
0,229,8240,X->U->C->H->E->W->S->B->I->M->G->K->O->V->Q->J->N->A->D->P->T->Z->F->Y->L->R,H2V
0,201,7642,G->V->O->M->A->C->L->D->Z->T->E->S->P->J->N->K->I->B->Y->H->F->R->W->X->Q->U,V2H
0,245,10512,W->P->D->J->I->V->C->S->Z->L->M->U->E->H->X->F->K->G->T->A->N->B->Y->O->Q->R,V2H
0,195,6834,K->P->O->V->C->E->A->N->U->L->R->S->X->G->D->Q->W->Z->I->T->J->F->B->H->M->Y,H2V
0,253,10286,V->N->H->Z->J->M->S->Y->P->R->I->W->G->O->F->K->X->B->D->Q->C->L->T->A->U->E,H2V
0,253,9606,Z->I->T->Y->S->A->Q->G->L->E->K->J->C->P->R->B->X->O->V->D->U->F->H->N->W->M,H2V
0,219,9820,F->Q->O->I->N->Z->H->T->V->K->B->E->Y->W->C->J->R->X->L->G->M->D->U->S->P->A,V2H
0,221,7904,N->Q->C->I->V->Z->F->J->U->L->X->Y->W->O->K->R->S->A->P->D->E->T->H->B->M->G,V2H
0,217,9302,T->U->Z->Y->V->C->F->A->S->W->H->O->B->M->I->N->G->P->E->J->X->Q->R->L->D->K,ZgZg
0,213,8894,W->T->E->G->K->D->L->Q->O->S->N->H->J->Y->F->X->P->A->R->C->B->Z->I->V->U->M,H2V
0,191,6652,R->V->N->B->K->U->S->L->F->I->M->E->O->Y->W->A->C->D->Z->X->P->H->T->Q->G->J,V2H
0,189,7066,I->J->S->G->Z->K->Y->C->W->F->N->R->X->V->M->A->O->U->D->Q->H->B->L->P->T->E,H2V
0,223,9580,Y->C->M->A->B->S->J->V->O->X->G->R->Q->L->K->E->P->T->F->N->H->D->U->Z->W->I,V2H
0,227,8266,T->R->I->J->W->F->V->G->Y->D->A->L->S->E->P->X->B->M->C->O->Z->Q->H->K->U->N,H2V
0,229,8894,E->U->S->D->X->J->M->L->B->R->P->H->V->Q->Z->C->K->F->W->I->O->N->G->Y->A->T,H2V
0,217,10752,P->G->C->F->K->R->T->A->H->I->Z->W->O->E->S->Q->M->X->D->L->B->U->V->N->J->Y,ZgZg
0,255,10186,G->C->S->M->P->V->Y->U->X->I->E->N->R->L->K->W->D->O->F->T->B->Q->J->A->H->Z,V2H
0,221,8854,G->R->Y->P->O->Q->T->H->B->L->X->J->I->V->Z->S->N->F->M->D->C->A->E->U->W->K,H2V
0,215,9624,N->P->R->K->H->L->O->X->B->S->W->V->I->Z->Q->T->M->C->Y->D->E->F->G->U->A->J,H2V
0,241,9374,E->V->U->R->O->L->F->D->P->C->I->K->G->T->J->N->S->B->Q->Z->W->H->M->A->X->Y,H2V
0,199,6616,S->C->Z->H->X->G->J->A->W->I->D->Y->L->E->F->M->B->K->R->U->Q->V->N->O->P->T,V2H
0,207,9068,L->F->T->A->H->Y->B->W->N->D->X->Z->U->Q->C->K->V->E->P->R->G->M->J->S->I->O,H2V
0,215,8852,F->V->B->D->R->W->A->E->J->G->L->K->Q->H->P->Y->O->U->M->T->X->N->S->I->C->Z,V2H
0,241,8040,V->E->B->O->Q->I->K->F->D->S->Z->G->H->L->X->T->P->N->R->M->J->W->A->U->C->Y,V2H
0,245,9626,E->R->X->G->P->M->Q->L->Z->F->H->D->B->N->S->V->O->C->J->A->Y->U->K->W->T->I,H2V
0,211,7612,F->X->W->U->C->S->E->A->M->J->H->L->I->R->B->Z->T->Q->O->N->K->Y->P->G->D->V,H2V
0,221,8330,B->G->K->J->E->T->N->O->W->X->D->A->I->F->Y->H->R->S->L->U->M->V->Q->P->C->Z,V2H
0,177,7184,P->A->V->U->X->W->C->I->O->G->J->S->L->N->K->R->B->D->Y->T->E->M->F->Q->H->Z,H2V
0,207,7740,Y->F->S->C->X->G->A->I->J->N->P->R->K->U->M->V->Q->O->E->T->W->B->L->H->D->Z,H2V
0,225,8016,O->B->F->P->H->I->M->D->Q->W->S->T->C->A->R->V->Y->N->G->E->L->X->J->U->K->Z,V2H
0,237,10432,F->X->G->P->I->R->B->C->L->K->S->M->D->J->Z->E->Y->W->V->T->H->U->O->A->N->Q,H2V
0,241,11154,C->J->A->T->I->F->Z->D->H->Y->P->X->Q->R->K->E->B->W->O->U->N->V->L->S->G->M,ZgZg
0,215,9626,G->O->N->H->I->C->F->W->T->X->B->U->K->L->R->V->A->Q->D->E->P->S->Z->M->J->Y,V2H
0,211,8432,Q->S->I->W->M->N->A->F->J->C->B->Z->T->D->O->X->L->H->K->V->R->Y->E->P->G->U,ZgZg
0,205,8406,U->M->L->Z->E->J->N->R->X->G->A->F->D->S->Q->B->C->P->I->V->W->T->H->K->Y->O,V2H
0,215,8026,G->A->P->U->F->O->V->H->R->C->Q->D->L->X->J->E->S->T->W->Z->N->M->I->Y->B->K,ZgZg
0,209,7198,E->D->K->U->G->V->W->Q->N->X->M->O->L->R->H->B->J->S->T->F->Y->A->C->Z->I->P,H2V
0,219,8846,D->O->N->R->P->U->A->V->S->E->F->K->C->W->H->I->T->Y->M->X->J->B->L->Q->Z->G,H2V
0,197,8052,K->U->Q->Y->A->R->P->L->J->W->G->E->O->Z->N->I->V->M->X->S->C->B->D->T->F->H,H2V
0,233,8322,J->O->M->L->F->Z->T->U->K->Y->R->G->N->C->Q->B->V->A->I->P->D->E->W->S->H->X,V2H
0,203,8040,J->G->S->Q->T->H->P->B->X->U->Z->D->C->N->A->W->K->Y->O->E->M->I->F->V->R->L,V2H
0,213,9898,E->J->O->Q->D->Y->G->N->X->H->A->W->U->M->I->Z->P->B->F->T->V->K->R->C->S->L,ZgZg
0,199,7708,J->H->F->D->X->P->L->U->K->T->R->A->N->C->I->Q->W->S->E->Z->B->Y->M->V->O->G,ZgZg
0,231,9456,O->G->W->Q->U->T->F->E->R->B->J->A->P->V->C->K->N->X->Y->M->H->I->L->S->Z->D,H2V
0,219,7278,J->Z->S->E->M->G->T->N->F->V->H->L->C->Q->P->U->I->Y->A->W->O->X->K->D->R->B,V2H
0,213,9710,M->C->H->A->L->P->O->W->T->Z->J->F->R->X->N->U->G->Q->B->Y->E->D->S->K->I->V,V2H
0,215,9572,D->K->W->Q->N->X->L->R->S->G->A->C->M->E->J->V->U->B->Z->O->P->H->T->F->Y->I,V2H
0,199,9422,K->N->I->O->D->W->Y->C->B->R->F->G->X->J->L->V->M->E->T->Z->H->Q->U->P->A->S,ZgZg
0,229,8880,I->W->H->T->B->G->Z->K->L->O->N->D->F->E->A->R->U->P->X->Q->J->C->V->Y->S->M,H2V
0,185,7138,Y->J->Q->Z->S->P->E->D->M->A->V->R->L->U->B->X->T->W->F->C->K->N->I->H->O->G,ZgZg
0,213,9702,Z->G->Q->S->Y->K->B->R->V->E->J->W->F->O->P->D->X->U->L->A->T->H->N->M->C->I,ZgZg
0,195,11494,A->J->E->T->W->H->F->P->C->I->K->V->O->G->M->D->U->Q->B->N->L->S->R->X->Z->Y,ZgZg
0,177,7184,P->A->V->U->X->W->C->I->O->G->J->S->L->N->K->R->B->D->Y->T->E->M->F->Q->H->Z,H2V
0,219,8140,N->J->F->B->V->S->P->E->W->A->O->Z->Q->T->R->D->X->U->I->K->M->G->H->Y->C->L,V2H
0,217,6760,E->S->I->T->U->B->O->A->D->M->V->P->Q->X->L->H->R->N->F->W->C->Y->K->Z->G->J,V2H
0,223,8336,R->Y->Q->G->M->N->C->X->O->L->F->I->E->U->Z->V->H->J->W->T->P->S->K->D->B->A,H2V
0,209,8444,R->K->O->A->W->G->S->F->D->N->X->J->Z->P->C->V->U->T->E->B->Y->I->L->Q->H->M,H2V
0,229,8230,Z->E->C->G->M->D->S->Y->K->B->R->V->J->W->F->O->P->X->U->L->A->T->H->Q->N->I,H2V
0,229,11934,N->I->X->M->Y->B->Z->E->J->D->W->P->L->F->O->H->V->R->S->C->T->G->K->A->Q->U,ZgZg
0,225,9610,E->A->W->P->O->V->X->U->T->G->D->K->Q->M->I->J->C->R->N->S->Z->B->L->H->Y->F,ZgZg
0,237,8772,F->A->J->Y->E->N->Z->H->G->Q->K->R->O->U->L->T->P->V->D->M->X->S->W->I->C->B,V2H
0,207,9752,L->H->S->W->E->I->R->D->N->X->U->B->P->A->M->Q->V->K->Z->Y->F->O->J->T->G->C,ZgZg
0,217,8366,M->R->L->A->C->W->Z->K->O->F->E->Y->G->X->T->N->J->S->I->P->H->B->V->D->Q->U,V2H
0,179,6348,M->R->L->I->A->C->W->X->Z->K->G->S->V->O->F->B->D->P->Q->E->T->N->U->H->Y->J,V2H
0,233,8666,I->P->F->C->R->O->J->Y->W->E->L->X->G->V->H->K->M->U->B->A->Z->S->D->Q->T->N,H2V
0,221,9358,F->R->C->E->T->D->J->X->N->S->O->V->I->H->Z->Q->K->Y->P->W->M->U->A->G->L->B,V2H
0,217,8810,E->V->C->T->Q->J->P->S->N->U->B->I->H->A->D->W->K->L->G->X->Z->M->F->O->R->Y,V2H
0,225,7356,V->E->I->B->O->K->Y->F->D->S->Z->G->H->L->X->T->P->N->R->M->J->W->A->U->C->Q,V2H
0,217,8856,E->P->F->R->G->S->D->B->Y->C->J->M->H->I->U->T->Z->L->A->N->K->X->W->Q->O->V,H2V
0,237,8844,Q->T->K->I->E->C->V->P->Z->W->S->R->A->D->F->B->U->M->O->L->X->J->N->H->Y->G,H2V
0,239,11710,H->C->E->Q->N->L->X->J->V->U->W->Z->O->R->G->Y->A->B->F->T->I->S->K->P->M->D,ZgZg
0,201,7726,Q->X->W->H->Y->B->E->S->N->J->T->G->K->Z->I->C->P->D->F->L->O->A->R->V->M->U,ZgZg
0,211,8892,K->B->O->R->D->F->U->Y->C->M->T->Q->Z->I->V->W->S->E->X->L->P->A->H->J->G->N,H2V
0,233,8408,Q->F->L->E->N->J->O->K->S->I->X->V->B->G->T->W->Y->Z->U->A->R->C->H->D->M->P,ZgZg
0,253,9606,Z->I->T->Y->S->A->Q->G->L->E->K->J->C->P->R->B->X->O->V->D->U->F->H->N->W->M,H2V
0,217,7944,F->S->X->G->A->I->P->K->U->M->V->T->W->C->Y->Z->D->R->L->O->E->Q->J->N->B->H,H2V
0,221,7732,H->T->L->S->P->X->G->V->M->C->E->Y->W->I->Q->D->U->Z->N->F->B->R->O->A->K->J,V2H
0,217,8250,Y->F->G->A->I->J->R->K->U->O->Q->T->W->B->D->Z->S->V->H->L->X->E->M->C->N->P,H2V
0,235,9116,J->P->Q->K->F->M->V->R->T->L->W->I->Y->S->E->D->Z->U->C->G->O->A->N->X->H->B,H2V
0,231,8312,X->F->P->K->A->V->L->W->I->M->H->T->U->B->C->Y->Z->D->R->O->E->Q->J->N->S->G,ZgZg
0,217,7944,F->S->X->G->A->I->P->K->U->M->V->T->W->C->Y->Z->D->R->L->O->E->Q->J->N->B->H,H2V
0,257,10736,L->T->R->E->N->I->C->G->Z->Y->U->V->H->P->A->X->S->F->J->O->K->Q->M->B->W->D,H2V
0,219,10374,U->S->Z->W->X->N->R->G->J->K->E->T->C->O->D->A->H->L->M->F->B->P->Y->I->V->Q,ZgZg
0,225,9340,C->R->A->I->U->Y->G->V->N->O->X->Z->W->F->E->D->S->T->M->B->J->H->K->P->Q->L,V2H
0,217,10752,P->G->C->F->K->R->T->A->H->I->Z->W->O->E->S->Q->M->X->D->L->B->U->V->N->J->Y,ZgZg
0,195,8400,A->J->E->T->W->H->B->N->C->I->V->O->G->M->F->K->D->X->Q->P->L->S->R->U->Z->Y,V2H
0,225,9964,J->C->U->Y->Q->D->F->O->T->H->W->I->K->Z->X->B->V->S->N->R->M->G->L->P->A->E,ZgZg
0,209,8354,U->T->B->P->A->D->Q->O->J->N->H->K->V->R->X->C->Z->L->G->I->E->S->W->M->Y->F,H2V
0,231,8448,O->U->G->H->C->R->F->L->W->V->I->E->J->N->A->T->P->Q->Z->D->B->M->K->X->S->Y,V2H
0,215,10288,U->M->F->L->Z->B->I->X->J->W->K->G->V->N->Y->A->S->R->C->H->D->E->O->Q->T->P,ZgZg
0,215,7506,F->C->T->E->Z->K->S->O->I->U->M->V->Y->W->G->R->J->X->D->Q->H->B->L->P->N->A,V2H
0,219,9010,T->X->R->O->J->L->B->I->H->Y->Q->S->U->G->C->V->F->P->D->W->K->N->A->Z->M->E,V2H
0,243,10244,G->P->L->C->X->W->T->O->F->U->B->J->I->M->Q->K->Z->Y->R->V->S->E->A->N->H->D,ZgZg
0,205,9676,J->Z->B->Y->M->V->U->K->L->F->G->C->P->S->T->W->R->A->D->H->E->I->X->Q->N->O,ZgZg
0,215,8438,T->I->H->W->J->S->F->B->L->P->Q->Y->X->O->A->R->M->Z->E->D->G->U->K->N->V->C,V2H
0,243,11822,D->K->F->S->A->Q->X->M->U->R->G->O->I->T->J->L->W->N->Z->Y->E->B->P->V->H->C,ZgZg
0,203,8028,J->G->S->Q->T->H->P->B->X->U->Z->D->C->N->A->W->K->Y->O->E->M->I->F->L->V->R,V2H
0,229,11934,N->I->X->M->Y->B->Z->E->J->D->W->P->L->F->O->H->V->R->S->C->T->G->K->A->Q->U,ZgZg
0,233,8148,V->T->S->A->I->J->U->H->Y->B->E->Z->X->D->O->P->G->N->K->R->Q->M->L->W->F->C,H2V
0,215,11452,G->U->W->P->Y->K->N->O->Q->T->Z->B->R->I->L->H->J->M->A->E->S->C->V->X->D->F,ZgZg
0,209,9324,Z->S->D->U->G->J->A->Q->Y->R->B->E->H->C->W->O->P->X->N->K->M->I->F->L->V->T,ZgZg
0,233,9796,J->G->T->N->M->E->C->R->B->S->L->F->W->I->D->Z->P->V->O->Q->X->A->H->K->Y->U,ZgZg
0,209,8248,S->P->U->V->Y->Q->H->Z->T->E->M->L->J->X->G->F->R->B->C->W->D->O->I->N->A->K,H2V
0,181,7294,S->A->C->I->V->U->P->T->G->R->O->M->W->D->Z->X->H->F->Y->B->N->L->K->Q->E->J,ZgZg
0,233,8860,Q->T->A->L->S->W->E->V->D->Y->N->J->Z->O->C->G->I->X->K->F->P->M->R->U->B->H,H2V
0,219,8136,U->G->H->N->Q->R->A->T->J->W->K->V->M->Y->Z->D->L->F->E->X->O->B->I->S->C->P,V2H
0,227,8634,D->E->K->M->C->I->V->L->P->J->Y->X->W->G->F->Q->N->S->O->Z->A->H->T->B->R->U,H2V
0,217,9060,F->R->C->E->T->D->J->X->N->S->B->L->O->V->I->H->Z->Q->K->Y->P->W->M->U->A->G,ZgZg
0,211,8092,B->K->S->R->X->I->O->Z->T->J->V->H->Y->L->F->A->D->W->N->U->C->E->M->G->Q->P,V2H
0,207,7946,W->O->Y->C->L->H->Z->Q->J->D->T->B->R->K->U->I->X->E->S->G->V->M->N->F->A->P,H2V
0,207,7462,U->I->L->G->M->J->B->H->T->E->D->F->P->Y->W->Q->K->A->S->O->X->C->V->R->N->Z,V2H
0,223,7770,K->S->R->X->O->F->A->Z->I->B->P->Q->U->W->J->T->V->H->Y->L->D->N->C->E->M->G,V2H
0,223,9546,A->C->N->T->V->X->I->H->M->W->Z->O->R->Q->P->J->D->F->Y->K->S->U->E->L->B->G,ZgZg
0,197,5942,J->V->L->W->Z->X->C->P->E->B->R->Y->K->D->O->G->T->S->Q->I->N->M->F->H->A->U,H2V
0,233,9826,N->U->J->D->T->R->L->K->G->B->H->X->O->V->F->P->C->Y->Q->I->E->S->W->M->Z->A,H2V
0,205,8776,C->M->H->T->X->D->O->J->V->K->S->A->Q->B->I->Z->P->L->Y->R->U->F->E->W->N->G,ZgZg
0,185,7922,F->H->Z->B->R->Y->C->M->W->T->E->X->I->N->U->K->D->L->J->S->V->G->P->A->Q->O,V2H
0,217,8662,O->N->R->Q->B->V->I->H->T->W->J->Y->E->G->C->F->D->X->P->M->A->S->U->K->Z->L,V2H
0,201,8580,S->A->I->V->U->P->T->G->R->O->M->W->D->Z->X->H->F->Y->B->N->L->K->J->Q->E->C,ZgZg
0,235,9350,O->B->F->P->H->I->M->D->Q->W->S->T->C->A->R->Y->N->G->E->L->X->J->U->K->Z->V,V2H
0,191,7798,M->R->K->P->A->B->F->V->T->O->W->S->X->L->Z->H->D->U->N->I->C->J->Q->Y->G->E,H2V
0,221,9322,J->X->G->P->R->B->C->A->Y->I->L->K->S->O->V->M->W->D->Q->U->T->Z->E->N->F->H,H2V
0,217,8856,E->P->F->R->G->S->D->B->Y->C->J->M->H->I->U->T->Z->L->A->N->K->X->W->Q->O->V,H2V
