Generation,WalkingTime,ExposureTime,IsleOrder,WalkingPattern
0,193,8182,R->B->Y->J->N->I->A->F->C->D->P->Z->V->L->G->O->E->Q->K->H->S->X->M->T->W->U,H2V
0,243,8848,U->K->E->A->I->N->O->H->S->F->M->P->T->V->X->D->W->G->Y->Z->C->R->B->L->J->Q,V2H
0,235,9134,J->R->I->E->V->K->B->Z->T->L->W->Q->U->S->N->G->H->D->A->M->F->Y->O->P->X->C,V2H
0,241,9734,Y->O->E->V->Z->A->T->S->H->K->C->J->I->L->G->F->M->D->B->P->R->W->N->U->X->Q,H2V
0,209,7758,X->P->N->Y->D->L->K->I->C->T->A->B->F->W->H->R->Q->O->J->Z->E->S->U->V->M->G,V2H
0,235,9110,L->D->F->J->K->Y->T->V->E->O->G->Q->B->M->N->Z->C->H->U->W->A->S->X->R->P->I,V2H
0,227,10798,B->N->D->Z->L->Y->T->Q->U->C->G->I->F->R->J->K->V->M->S->H->O->E->P->X->W->A,ZgZg
0,253,12390,J->X->K->L->I->G->A->O->D->P->E->T->B->Z->F->C->Q->R->W->N->M->H->U->S->Y->V,ZgZg
0,227,8816,X->Q->U->Y->B->T->W->J->G->N->M->E->Z->V->I->C->A->F->S->K->H->P->D->R->O->L,H2V
0,211,7496,I->J->X->Z->N->W->B->U->C->L->F->A->E->M->T->O->Q->H->Y->G->S->K->P->R->V->D,V2H
0,175,6532,P->V->R->L->M->D->B->N->I->X->H->G->E->J->C->K->Z->O->S->A->F->U->Y->Q->W->T,V2H
0,265,11412,V->Y->S->U->H->M->N->W->R->B->Q->C->F->Z->T->E->P->D->O->A->X->I->J->K->G->L,ZgZg
0,237,8648,I->U->J->E->D->G->A->X->S->H->F->Q->V->C->Z->N->T->L->W->B->R->O->Y->K->M->P,V2H
0,267,11366,S->W->L->Q->N->Z->A->J->U->T->V->D->G->H->F->C->R->I->Y->X->O->B->P->E->K->M,ZgZg
0,209,9034,G->O->R->B->Z->Q->U->A->L->P->V->I->M->F->K->D->E->N->X->C->T->H->Y->W->S->J,ZgZg
0,249,11046,P->U->X->A->H->C->S->L->O->M->J->Y->G->T->R->B->W->D->I->E->Q->N->V->Z->K->F,V2H
0,197,8098,R->L->M->B->X->T->P->J->W->Z->N->G->Q->A->D->O->C->E->V->I->F->K->Y->H->U->S,H2V
0,237,9966,A->Y->M->J->N->T->I->V->S->C->B->P->Z->F->O->H->K->X->R->L->W->E->D->Q->U->G,V2H
0,213,10404,Z->L->M->N->W->K->V->F->A->D->U->G->X->J->Y->P->E->I->O->C->R->H->T->S->B->Q,ZgZg
0,239,11106,T->Q->B->R->N->E->S->K->A->U->Z->I->W->G->M->H->J->F->X->D->O->V->P->Y->L->C,V2H
0,223,8946,K->Z->M->C->Y->T->X->A->W->G->E->I->J->S->Q->U->B->H->D->P->N->F->L->O->R->V,V2H
0,219,7716,L->X->V->O->J->Y->S->T->P->A->Q->G->H->F->I->C->R->D->M->U->W->E->Z->N->B->K,V2H
0,231,9734,L->H->C->E->T->A->U->W->D->M->O->F->Q->V->S->X->I->R->B->G->Z->J->N->K->Y->P,V2H
0,225,9232,C->B->N->V->J->X->S->O->G->F->L->E->Y->D->Q->I->H->U->R->T->M->W->Z->K->A->P,ZgZg
0,245,11592,X->F->J->O->H->Y->M->W->G->I->B->D->R->Q->S->Z->U->A->K->P->V->L->C->E->N->T,ZgZg
0,229,8154,T->L->W->K->C->B->F->A->N->S->H->R->E->O->Q->G->J->Z->M->Y->P->I->D->U->V->X,V2H
0,211,8284,Z->C->N->J->O->U->Q->S->E->V->H->K->I->L->P->R->A->X->G->W->M->D->F->Y->B->T,V2H
0,225,7074,Z->T->R->E->I->F->M->B->U->V->A->S->L->K->H->Y->J->G->P->O->W->Q->X->C->N->D,H2V
0,215,8178,V->J->Y->X->W->P->Q->D->H->L->A->G->U->B->M->F->I->R->N->C->O->T->E->S->K->Z,ZgZg
0,211,8442,H->E->G->M->B->K->Z->N->W->Y->X->U->Q->V->C->J->T->P->S->O->F->A->R->I->L->D,V2H
0,221,9148,W->B->H->Y->D->Q->O->E->K->X->I->V->J->F->C->L->G->S->N->R->U->M->P->T->A->Z,H2V
0,217,8558,X->O->T->B->A->F->V->S->N->G->W->D->U->Q->P->Y->L->K->R->C->I->H->E->J->Z->M,V2H
0,233,9880,L->O->R->D->P->Y->S->U->A->C->I->V->Z->M->N->G->J->F->X->E->H->K->Q->W->T->B,H2V
0,207,7896,W->A->Z->D->G->L->F->M->H->Q->B->C->S->R->Y->K->X->V->N->E->J->T->U->O->I->P,H2V
0,179,7432,P->N->L->O->D->E->J->S->K->R->I->X->W->Z->V->B->C->H->A->M->F->Y->Q->G->T->U,ZgZg
0,193,6872,G->U->Z->C->X->I->S->B->K->J->T->P->Q->W->H->M->L->R->Y->V->F->A->N->O->E->D,ZgZg
0,233,8760,G->P->Z->L->X->S->Y->J->H->M->B->E->V->W->T->I->U->D->F->K->C->N->O->Q->A->R,H2V
0,203,6374,X->O->I->Y->P->F->K->R->J->N->D->U->E->W->Z->V->B->C->H->A->M->S->G->L->Q->T,V2H
0,221,9800,A->D->H->J->P->W->I->L->S->V->G->E->T->U->M->R->N->X->K->F->Q->Z->B->Y->O->C,V2H
0,213,7632,K->W->R->J->Y->H->G->T->D->Z->O->S->P->U->B->I->N->V->C->M->A->L->F->E->X->Q,H2V
0,239,8268,M->L->Z->J->V->O->H->Q->F->K->X->Y->U->T->E->S->W->C->R->D->G->B->N->P->I->A,V2H
0,201,7694,D->V->U->L->K->R->Y->Z->A->J->F->O->S->P->Q->G->W->T->E->N->C->B->I->M->H->X,H2V
0,209,8008,B->L->E->U->W->M->R->J->N->K->S->Q->P->I->D->Y->F->H->V->O->G->C->X->Z->A->T,ZgZg
0,191,7482,W->N->C->H->K->R->B->Y->P->X->Z->I->A->S->Q->U->V->D->T->J->E->G->M->L->F->O,H2V
0,207,8492,U->L->S->X->Z->M->E->A->Y->D->T->H->B->P->I->C->F->W->O->V->N->Q->J->G->K->R,H2V
0,243,8838,J->B->S->T->M->A->O->D->L->E->P->R->V->G->Y->I->X->H->F->Q->C->W->Z->U->N->K,H2V
0,223,10594,E->I->P->A->Y->U->F->S->O->H->D->T->G->Q->M->Z->X->J->W->B->K->L->N->R->C->V,ZgZg
0,225,9772,E->Z->I->X->K->U->D->L->S->H->C->V->N->F->R->T->O->M->W->Q->P->A->J->B->Y->G,V2H
0,229,10252,P->U->Y->A->M->Z->N->K->C->F->D->X->J->S->R->T->L->G->H->B->O->I->W->V->Q->E,V2H
0,211,7840,U->V->C->Q->I->J->R->Y->H->L->A->M->D->F->E->S->O->Z->G->T->B->K->P->X->N->W,H2V
0,231,9124,F->T->P->K->E->V->I->O->Q->C->L->N->S->D->W->J->M->Y->R->A->B->Z->U->G->X->H,H2V
0,205,7602,F->I->E->H->C->R->L->N->J->G->Z->U->W->Y->D->A->S->K->V->Q->T->O->B->M->P->X,H2V
0,183,7312,V->F->R->M->L->P->W->N->A->Z->O->S->I->U->B->H->D->Y->K->G->X->T->Q->E->C->J,H2V
0,269,10386,E->V->Q->Y->P->D->F->I->G->H->X->R->T->O->W->K->A->M->J->L->N->Z->B->S->U->C,H2V
0,245,9564,A->F->G->L->O->P->N->R->J->I->K->M->E->V->S->C->Z->Q->D->X->T->W->H->B->U->Y,H2V
0,227,9448,T->Z->B->N->Q->X->G->D->W->A->O->U->P->V->H->J->Y->S->E->F->I->C->M->R->K->L,V2H
0,231,7994,V->Y->S->U->H->M->N->W->R->B->Q->C->F->Z->T->E->P->D->O->A->G->I->L->K->X->J,V2H
0,225,9248,M->Z->D->H->K->Q->O->F->E->T->W->V->B->Y->R->N->S->L->X->G->C->J->U->P->A->I,H2V
0,197,6300,V->S->F->N->I->W->H->A->Y->P->T->C->U->Z->D->R->L->M->K->Q->G->X->O->B->E->J,V2H
0,175,6722,P->L->D->E->S->K->R->I->X->W->O->N->G->J->Z->V->B->C->H->A->M->F->Y->Q->T->U,ZgZg
0,233,8040,J->C->X->Y->N->E->D->K->H->F->M->I->V->P->L->T->A->U->W->Q->Z->B->S->R->O->G,H2V
0,215,8258,S->N->D->C->J->B->G->Z->V->I->A->O->K->H->R->L->E->T->M->F->U->P->X->Y->Q->W,V2H
0,213,8524,M->Z->D->H->K->C->G->N->Q->S->O->L->F->U->E->T->X->J->W->V->B->Y->R->P->A->I,H2V
0,227,8014,J->W->F->E->Y->V->S->X->D->U->M->H->L->A->G->P->R->T->I->Q->K->Z->N->B->C->O,H2V
0,209,7726,V->R->X->D->A->C->Z->L->B->N->J->H->T->O->W->K->F->M->I->P->S->Y->U->G->Q->E,V2H
0,183,7312,V->F->R->M->L->P->W->N->A->Z->O->S->I->U->B->H->D->Y->K->G->X->T->Q->E->C->J,H2V
0,217,8926,Y->M->R->N->H->P->Q->X->A->V->F->D->K->J->T->C->U->O->G->I->B->E->S->Z->L->W,V2H
0,231,9160,D->V->I->P->J->Q->A->T->C->E->L->B->K->S->F->Z->X->O->U->Y->R->H->G->M->W->N,H2V
0,225,8850,O->E->P->G->M->B->K->Z->N->W->Y->X->U->Q->V->C->J->H->F->R->D->A->T->S->I->L,V2H
0,213,9234,G->B->R->L->I->Q->S->J->A->E->H->N->K->D->C->X->Z->F->M->W->O->T->Y->P->U->V,V2H
0,231,8956,V->R->O->F->N->P->D->B->Q->S->Z->J->I->L->K->U->W->C->H->E->G->A->X->T->Y->M,V2H
0,209,6566,Z->N->Y->O->L->X->E->G->J->P->U->M->H->C->D->S->T->R->Q->W->A->I->F->K->B->V,H2V
0,203,8492,I->B->L->H->G->S->C->X->E->T->V->U->W->Z->A->F->D->M->Q->J->O->R->N->K->Y->P,ZgZg
0,217,7850,T->Q->N->E->S->L->V->P->K->A->Z->I->W->G->M->Y->H->O->J->F->R->U->D->C->B->X,H2V
0,243,8978,A->F->G->L->O->P->N->R->J->I->M->E->V->S->C->Z->Q->U->D->X->T->W->H->K->B->Y,H2V
0,207,8594,W->Q->Y->L->P->U->F->M->E->K->V->Z->G->N->B->J->C->D->S->T->I->A->H->O->X->R,V2H
0,227,9126,F->N->Y->L->B->Q->O->E->R->K->A->V->U->I->T->G->Z->S->H->W->P->M->X->J->C->D,V2H
0,231,9312,S->Y->M->T->V->I->G->R->P->W->O->K->B->L->E->X->A->Z->D->N->H->C->U->F->J->Q,V2H
0,221,8230,D->F->N->X->J->V->Y->Q->H->R->A->M->U->W->I->Z->S->K->O->C->T->P->E->B->L->G,V2H
0,211,8038,K->G->O->U->L->Y->A->H->Q->I->C->N->D->S->W->T->V->X->J->Z->F->R->B->E->M->P,V2H
0,203,7278,S->J->P->H->I->M->U->O->E->B->R->K->T->W->N->X->A->Y->F->Q->Z->L->D->V->C->G,V2H
0,223,8082,U->X->I->G->P->L->S->H->C->V->N->R->T->O->M->Z->W->F->A->E->D->Y->B->K->Q->J,V2H
0,205,7704,T->R->X->K->L->D->I->Y->E->B->V->W->P->F->M->S->G->N->U->A->H->Q->Z->C->J->O,H2V
0,247,10800,I->H->C->J->F->T->X->Z->D->P->Y->O->A->L->N->S->R->M->E->U->V->K->G->W->Q->B,ZgZg
0,211,8536,K->W->A->J->T->P->B->S->H->N->E->U->V->I->D->M->R->C->L->G->Z->O->Y->F->Q->X,H2V
0,217,8296,R->G->H->D->B->W->Z->X->S->P->N->V->T->A->K->Y->L->U->Q->C->J->O->E->F->M->I,V2H
0,209,8150,K->M->C->Y->T->X->A->H->S->J->D->Z->E->V->B->P->I->U->W->Q->O->G->N->R->L->F,V2H
0,223,8348,F->Z->P->M->Y->T->W->R->S->D->X->N->C->L->G->K->O->Q->U->I->B->V->E->J->A->H,H2V
0,219,8408,L->I->Q->B->D->W->U->K->A->F->H->G->V->R->Z->M->Y->S->C->P->X->T->N->J->O->E,V2H
0,231,9436,G->T->C->I->M->Z->K->R->U->P->L->X->Q->D->V->E->S->W->J->B->O->F->A->H->Y->N,H2V
0,203,8212,R->N->F->H->C->Q->S->B->I->X->M->Y->A->O->G->J->T->W->Z->D->K->L->U->E->P->V,V2H
0,195,8926,R->I->A->F->C->D->Z->V->G->O->E->Q->K->L->N->B->Y->J->P->M->W->H->S->X->T->U,H2V
0,219,8884,Z->R->F->J->X->I->L->D->N->V->P->W->K->A->G->B->M->U->Y->C->O->T->E->S->H->Q,V2H
0,241,9734,Y->O->E->V->Z->A->T->S->H->K->C->J->I->L->G->F->M->D->B->P->R->W->N->U->X->Q,H2V
0,203,7592,I->Z->H->X->U->S->T->L->A->N->Y->R->G->D->C->F->K->V->B->M->P->O->E->Q->J->W,H2V
0,197,7764,X->B->A->W->S->Z->L->R->C->V->Y->H->P->N->I->F->D->J->G->O->U->T->E->Q->K->M,ZgZg
0,199,7980,Y->A->V->K->D->S->C->M->O->N->G->J->B->I->L->F->E->W->T->R->H->Q->P->U->X->Z,V2H
0,217,10050,D->X->O->N->M->H->S->G->T->V->C->L->R->U->Z->F->E->K->W->P->Q->Y->J->A->I->B,H2V
0,231,9832,V->M->A->S->L->W->E->P->X->H->C->I->Z->N->O->Y->U->T->J->Q->R->B->F->G->K->D,ZgZg
0,207,7896,W->A->Z->D->G->L->F->M->H->Q->B->C->S->R->Y->K->X->V->N->E->J->T->U->O->I->P,H2V
0,217,9276,Q->S->Y->U->N->L->Z->J->A->P->B->M->D->V->G->F->O->R->K->I->C->H->E->X->T->W,V2H
0,269,10386,E->V->Q->Y->P->D->F->I->G->H->X->R->T->O->W->K->A->M->J->L->N->Z->B->S->U->C,H2V
0,225,8198,O->J->C->Y->Z->U->N->G->V->A->H->P->X->Q->I->L->D->M->W->B->E->S->T->F->K->R,V2H
0,213,7650,T->M->A->X->H->O->R->E->Q->W->S->L->V->I->P->U->J->Z->K->N->B->F->Y->D->G->C,H2V
0,211,9428,D->M->V->C->L->R->Z->F->K->W->Q->A->B->P->H->U->J->E->N->Y->O->S->G->X->T->I,H2V
0,229,8594,L->I->E->J->R->A->Q->K->P->S->T->N->V->H->O->C->Z->D->U->B->W->G->X->F->M->Y,H2V
0,267,11366,S->W->L->Q->N->Z->A->J->U->T->V->D->G->H->F->C->R->I->Y->X->O->B->P->E->K->M,ZgZg
0,239,8268,M->L->Z->J->V->O->H->Q->F->K->X->Y->U->T->E->S->W->C->R->D->G->B->N->P->I->A,V2H
0,197,7182,M->D->Z->W->P->V->C->T->A->L->S->X->U->N->F->R->J->O->G->E->Q->K->H->Y->B->I,H2V
0,233,9172,X->U->J->E->N->K->P->R->Q->V->M->Y->W->G->S->D->F->B->O->A->C->H->I->L->Z->T,H2V
0,235,10804,Q->P->T->S->D->B->Y->L->N->W->C->V->A->I->J->U->E->X->F->K->Z->M->G->H->R->O,H2V
0,197,7890,R->L->M->B->X->T->P->J->S->F->I->Z->N->G->Q->A->D->O->K->C->Y->E->H->V->U->W,V2H
0,229,8774,C->G->U->Q->M->X->B->Y->R->I->P->V->N->S->T->E->A->W->L->D->O->J->Z->F->K->H,H2V
0,187,8126,Q->Y->A->V->D->S->C->P->N->B->R->K->Z->M->J->E->H->T->G->O->I->L->F->W->U->X,H2V
0,237,8822,E->I->T->C->U->D->W->P->J->N->F->R->S->H->M->V->X->L->K->Q->B->Y->Z->O->A->G,H2V
0,245,9304,V->S->G->W->Y->X->A->P->B->Z->H->J->I->Q->F->R->N->D->K->M->C->T->L->U->E->O,H2V
0,205,8522,Y->F->I->Z->P->L->N->Q->E->J->V->A->B->H->T->K->U->M->R->W->G->S->C->X->D->O,V2H
0,219,8986,I->Y->N->Z->R->G->H->X->D->C->F->K->V->T->B->M->P->O->E->Q->J->S->L->A->U->W,H2V
0,233,11246,B->C->N->S->R->V->O->L->H->P->D->T->J->F->A->X->Z->K->U->Q->G->W->Y->I->E->M,ZgZg
0,233,8192,K->J->Q->U->M->N->B->Z->Y->W->V->D->F->E->X->G->C->I->H->A->O->P->S->T->L->R,H2V
0,223,9216,R->C->K->X->N->H->O->G->T->M->A->D->Q->U->L->J->V->F->B->Z->I->S->Y->P->W->E,ZgZg
