Generation,WalkingTime,ExposureTime,IsleOrder,WalkingPattern
0,195,7500,M->J->V->K->G->F->H->Q->O->P->A->Y->B->N->L->Z->D->C->T->S->W->E->X->U->I->R,V2H
0,219,8936,T->W->X->D->P->N->G->S->M->Q->A->H->F->C->V->Y->O->K->I->U->B->R->E->Z->J->L,H2V
0,215,10012,B->F->U->W->N->J->H->G->Y->M->P->C->S->K->I->R->L->X->E->Q->A->D->T->O->Z->V,ZgZg
0,233,9216,A->C->R->X->T->K->P->B->I->D->W->G->H->L->J->S->Q->M->V->F->O->N->Y->E->U->Z,V2H
0,237,8362,O->D->K->H->I->P->Y->F->Q->L->S->M->Z->X->T->N->A->U->J->R->V->C->B->E->W->G,V2H
0,213,10220,H->Y->P->B->W->V->D->C->R->K->S->O->Q->J->G->F->N->M->I->X->L->A->Z->U->T->E,ZgZg
0,203,7312,L->C->W->U->X->H->Y->V->A->E->O->B->Q->G->P->M->K->Z->N->I->R->T->F->D->J->S,H2V
0,203,8274,F->A->O->Q->T->C->J->E->P->G->H->I->Y->B->L->Z->M->X->D->N->U->K->V->R->S->W,ZgZg
0,263,10876,C->Z->M->A->G->Q->L->R->S->H->T->N->J->B->W->K->E->P->D->O->I->X->U->Y->V->F,V2H
0,195,7460,B->H->T->E->F->P->N->X->S->Z->O->R->Y->D->M->U->Q->L->V->C->K->I->G->W->A->J,V2H
0,207,7560,H->X->E->P->C->I->Z->K->D->J->A->T->W->O->F->M->V->B->Q->R->G->U->N->Y->L->S,V2H
0,223,8460,V->Y->W->H->K->L->S->C->R->G->A->J->Z->X->T->P->B->N->O->D->U->Q->F->I->M->E,V2H
0,193,8040,D->M->F->B->V->O->K->T->W->Q->Y->P->S->I->E->H->J->X->Z->N->A->R->L->G->C->U,H2V
0,241,7554,Q->V->W->S->R->E->H->J->D->O->B->F->K->Y->L->N->M->T->Z->X->G->C->P->A->U->I,H2V
0,195,7012,X->A->G->J->Q->W->B->M->V->S->K->L->F->Y->E->O->R->I->N->Z->H->P->T->C->D->U,H2V
0,211,8340,J->V->B->H->K->U->D->R->G->N->W->A->L->O->Q->E->T->Z->S->X->M->Y->C->I->F->P,ZgZg
0,221,9658,T->Q->S->A->H->U->B->I->P->E->W->M->G->R->K->C->L->X->V->Y->Z->J->N->F->D->O,ZgZg
0,223,10804,W->D->X->P->T->J->N->E->O->I->S->H->L->C->U->K->A->G->M->F->Y->R->Z->Q->V->B,ZgZg
0,175,6282,Z->A->X->S->E->P->W->M->C->D->G->O->Q->N->K->R->Y->V->L->U->I->H->F->B->J->T,ZgZg
0,249,9022,X->G->V->J->M->T->E->F->N->A->L->H->K->D->U->S->B->Z->Y->P->O->W->I->C->R->Q,V2H
0,251,9300,I->F->Y->X->H->V->Q->A->C->L->T->N->R->S->U->K->E->W->J->O->P->G->M->Z->B->D,H2V
0,197,6946,U->H->Y->W->R->I->N->J->X->F->A->K->Q->M->L->C->G->S->B->D->V->Z->O->P->E->T,V2H
0,211,8500,U->K->V->Q->M->J->O->P->Y->H->L->X->R->D->Z->N->C->G->E->S->I->W->B->T->F->A,V2H
0,213,8010,S->I->D->G->Z->W->E->B->N->M->Q->C->V->R->L->X->J->U->K->Y->P->T->H->A->F->O,H2V
0,223,8988,P->V->O->L->R->B->Q->X->E->T->A->J->Z->M->F->U->G->I->Y->K->H->D->S->N->W->C,ZgZg
0,213,10220,H->Y->P->B->W->V->D->C->R->K->S->O->Q->J->G->F->N->M->I->X->L->A->Z->U->T->E,ZgZg
0,215,7942,X->H->B->L->T->J->M->V->Y->N->U->S->E->G->D->P->W->I->O->R->C->F->K->Z->Q->A,H2V
0,203,8342,J->G->R->A->L->K->C->Q->F->P->W->O->N->H->B->V->T->E->M->Y->U->X->D->Z->I->S,ZgZg
0,181,7722,W->X->D->C->U->J->G->M->F->Y->E->O->Q->T->L->K->A->N->I->Z->V->R->P->S->H->B,ZgZg
0,213,10144,H->K->Y->Q->G->N->S->J->I->C->R->Z->T->D->E->O->B->F->M->A->V->X->U->P->W->L,ZgZg
0,207,7962,B->F->W->U->P->Q->S->O->G->L->Y->Z->V->A->N->H->M->K->X->C->E->R->I->D->J->T,V2H
0,223,8264,V->D->X->P->T->J->N->E->O->I->S->L->G->R->B->H->A->Q->Y->W->C->F->U->K->M->Z,V2H
0,195,7174,Z->C->Y->K->V->A->O->E->I->U->L->D->R->N->J->S->W->T->F->B->M->G->P->H->Q->X,V2H
0,179,7366,Y->O->Z->D->W->T->X->J->A->E->Q->M->F->U->N->G->L->B->H->C->V->K->P->R->I->S,ZgZg
0,229,10494,U->T->J->Z->M->B->S->K->L->H->A->G->O->N->W->F->E->D->Y->I->V->P->R->Q->X->C,ZgZg
0,219,9084,C->A->Q->R->K->F->G->Z->O->I->W->S->U->N->Y->P->V->D->M->J->T->L->B->H->X->E,V2H
0,239,10724,C->G->Y->U->F->O->Q->E->K->Z->M->H->I->J->V->N->T->P->W->X->S->B->D->R->L->A,ZgZg
0,233,8562,V->Z->P->J->E->N->D->F->K->W->G->U->O->H->T->C->Y->R->B->L->Q->A->X->S->I->M,V2H
0,227,9466,S->M->C->R->K->L->O->E->U->J->B->D->N->Q->I->V->P->Z->F->T->X->G->Y->W->A->H,H2V
0,229,10116,D->K->M->Y->I->L->G->B->Q->C->H->Z->X->N->V->W->F->U->J->T->E->P->S->A->O->R,V2H
0,195,8012,H->J->U->K->Y->T->N->P->W->I->V->B->L->M->R->G->C->A->E->F->D->O->Q->Z->X->S,ZgZg
0,197,8834,E->W->K->Z->C->B->N->L->I->F->Y->U->O->D->H->A->S->G->R->M->V->T->P->Q->X->J,ZgZg
0,251,8796,M->O->T->Z->D->G->U->J->A->X->W->R->E->L->S->P->C->K->V->Q->N->Y->B->H->F->I,H2V
0,213,8988,N->D->S->T->J->O->X->L->H->M->Z->G->F->W->E->Y->K->P->R->Q->I->U->A->V->C->B,ZgZg
0,237,10300,P->H->E->Y->G->T->C->X->R->M->A->B->S->F->Q->Z->N->I->W->V->U->O->L->K->J->D,ZgZg
0,213,9456,R->X->C->K->Q->S->O->M->Y->F->W->P->N->H->T->G->E->D->L->I->V->J->U->A->B->Z,V2H
0,197,7438,P->G->L->I->V->C->W->J->E->Q->U->M->D->Y->R->O->Z->S->X->N->T->B->H->K->F->A,V2H
0,225,10300,G->E->D->L->M->Y->T->A->Q->K->W->P->U->N->I->O->B->R->S->C->V->H->X->J->F->Z,V2H
0,229,7918,Y->J->C->E->A->V->H->P->S->I->K->W->Z->X->D->O->N->T->U->Q->L->R->B->M->F->G,V2H
0,245,8850,R->G->B->Q->U->C->J->W->E->V->A->N->T->X->Z->M->S->L->F->Y->P->I->H->K->D->O,V2H
0,235,8588,J->O->A->V->Y->K->T->C->I->W->L->B->G->R->D->Q->P->U->N->H->Z->S->X->F->M->E,H2V
0,213,9570,U->Q->F->E->A->N->C->P->L->I->M->G->H->Y->W->R->B->J->Z->D->K->V->T->X->S->O,ZgZg
0,207,8452,M->B->O->J->V->C->K->L->F->Q->G->T->R->X->N->I->H->D->P->S->W->Z->E->A->Y->U,V2H
0,223,8628,X->Y->Z->V->L->Q->G->E->C->K->W->P->U->N->I->O->B->R->S->D->A->F->J->T->H->M,H2V
0,221,9638,C->O->R->D->P->J->G->T->N->F->B->S->E->V->W->Q->K->U->X->Y->A->M->H->Z->I->L,ZgZg
0,217,9350,K->L->O->N->R->S->W->X->C->P->D->I->A->H->Z->T->F->Y->U->G->J->Q->B->M->E->V,V2H
0,215,7942,X->H->B->L->T->J->M->V->Y->N->U->S->E->G->D->P->W->I->O->R->C->F->K->Z->Q->A,H2V
0,213,8006,U->Q->F->E->A->N->C->P->L->I->M->G->H->Y->W->R->B->O->J->Z->D->K->V->T->S->X,H2V
0,195,7012,X->A->G->J->Q->W->B->M->V->S->K->L->F->Y->E->O->R->I->N->Z->H->P->T->C->D->U,H2V
0,217,8322,U->H->Y->G->R->D->E->T->J->V->O->Q->A->M->I->B->K->Z->F->L->N->S->W->C->X->P,H2V
0,211,10072,K->X->M->D->G->J->P->I->R->L->E->T->C->N->V->U->F->H->A->Q->Y->O->W->Z->S->B,ZgZg
0,211,7068,T->R->V->C->J->I->N->H->K->W->O->B->S->D->L->E->Q->G->X->P->U->M->F->Y->A->Z,H2V
0,263,11264,I->H->B->Y->N->Q->V->K->C->P->S->L->E->R->W->X->A->F->J->U->G->D->Z->T->O->M,H2V
0,205,8428,S->J->O->U->G->D->C->W->F->E->M->P->Q->T->L->K->A->N->I->Z->V->Y->X->H->B->R,ZgZg
0,197,10392,A->H->D->N->I->P->J->W->F->T->S->E->B->Q->M->G->R->Y->K->Z->C->L->X->V->U->O,ZgZg
0,211,7672,V->L->D->E->U->T->X->O->J->A->C->I->M->Z->G->W->S->Y->R->H->F->Q->P->N->B->K,V2H
0,241,9994,R->U->M->G->V->I->F->L->J->C->X->A->S->K->D->H->T->B->W->Q->P->E->Y->O->N->Z,V2H
0,207,8452,M->B->O->J->V->C->K->L->F->Q->G->T->R->X->N->I->H->D->P->S->W->Z->E->A->Y->U,V2H
0,225,8892,T->Y->A->J->M->L->C->Z->D->O->Q->K->N->E->I->V->B->S->X->R->H->P->G->W->F->U,H2V
0,241,8858,R->G->B->P->C->J->W->E->V->A->N->T->X->Z->M->S->L->Q->F->Y->U->I->H->K->D->O,H2V
0,211,7672,V->L->D->E->U->T->X->O->J->A->C->I->M->Z->G->W->S->Y->R->H->F->Q->P->N->B->K,V2H
0,215,8736,V->F->O->D->I->Z->N->L->C->Q->Y->A->K->B->R->S->G->W->J->H->X->T->M->E->P->U,H2V
0,217,7880,K->L->J->O->Q->S->H->Z->E->D->M->C->I->Y->F->R->B->G->N->A->V->X->U->P->W->T,H2V
0,209,7092,W->Y->O->T->C->U->J->B->G->S->N->F->M->D->Z->E->Q->K->V->R->L->X->P->I->A->H,H2V
0,201,7626,B->A->F->X->I->D->Q->R->Y->K->M->V->H->P->Z->C->U->S->W->J->E->T->N->O->L->G,H2V
0,243,8752,O->S->L->B->T->R->F->V->Z->X->C->U->J->N->H->A->M->G->Q->K->P->W->E->D->I->Y,H2V
0,255,10330,J->U->W->E->B->Z->T->I->K->O->Y->V->C->Q->G->F->P->A->N->D->S->M->H->R->X->L,ZgZg
0,215,10216,Y->B->D->S->P->H->X->E->O->M->Z->I->G->W->V->N->F->K->C->Q->T->A->J->U->L->R,ZgZg
0,195,8804,R->B->K->A->Q->P->D->I->C->Z->X->N->V->S->J->U->E->M->W->H->Y->T->O->F->L->G,ZgZg
0,223,9592,N->L->O->E->U->X->R->J->A->P->W->D->Z->S->B->G->I->Q->T->C->M->F->H->V->K->Y,ZgZg
0,215,8704,K->O->E->B->L->S->P->T->R->F->V->Z->X->I->W->C->U->D->J->N->H->A->Y->M->G->Q,ZgZg
0,195,7068,J->C->L->H->D->W->O->I->T->E->B->Q->K->M->F->Y->P->R->Z->N->V->U->A->X->S->G,V2H
0,215,9040,C->Z->N->V->G->X->Y->A->H->K->O->T->M->W->L->Q->F->J->P->D->B->I->U->E->S->R,V2H
0,241,9970,P->Q->V->Y->A->Z->B->E->F->I->G->M->D->L->X->R->K->N->O->H->S->W->C->J->T->U,V2H
0,215,10012,B->F->U->W->N->J->H->G->Y->M->P->C->S->K->I->R->L->X->E->Q->A->D->T->O->Z->V,ZgZg
0,219,9314,V->C->A->N->P->S->W->Y->R->D->B->X->J->T->I->L->Q->H->E->G->K->Z->U->O->M->F,V2H
0,235,9948,Y->G->L->D->P->Q->W->H->X->U->J->F->B->A->C->I->K->S->M->N->T->V->O->Z->R->E,V2H
0,201,7626,B->A->F->X->I->D->Q->R->Y->K->M->V->H->P->Z->C->U->S->W->J->E->T->N->O->L->G,H2V
0,243,8656,O->K->S->V->X->R->D->C->L->H->G->N->E->Y->J->B->Q->W->T->I->U->P->Z->F->M->A,H2V
0,249,9022,X->G->V->J->M->T->E->F->N->A->L->H->K->D->U->S->B->Z->Y->P->O->W->I->C->R->Q,V2H
0,169,7224,U->K->H->Y->W->Q->R->I->N->J->X->A->F->M->L->C->G->S->B->D->V->Z->O->E->T->P,ZgZg
0,203,8624,R->A->J->G->W->F->Y->Q->T->E->O->B->S->K->N->X->U->D->V->H->Z->L->I->P->M->C,V2H
0,221,9506,P->M->H->K->C->E->S->Y->R->D->B->X->J->T->I->L->U->G->V->O->F->N->A->W->Q->Z,ZgZg
0,227,10330,Q->G->S->H->P->C->K->A->E->V->I->W->Z->X->D->O->N->T->U->Y->F->J->L->R->M->B,ZgZg
0,211,8194,S->C->G->K->B->T->Q->A->E->P->Z->R->N->Y->M->F->W->V->X->L->H->I->D->J->U->O,V2H
0,207,9164,U->K->V->Q->M->J->O->P->I->Y->H->L->X->R->D->W->Z->N->C->G->E->S->B->T->F->A,ZgZg
0,251,8796,M->O->T->Z->D->G->U->J->A->X->W->R->E->L->S->P->C->K->V->Q->N->Y->B->H->F->I,H2V
0,221,10476,G->O->W->Z->L->B->R->K->U->Y->I->Q->T->V->M->H->J->F->E->N->X->P->C->S->D->A,ZgZg
0,179,7820,F->H->O->X->S->P->A->D->T->J->Q->M->V->U->G->I->Y->R->L->N->B->C->Z->K->W->E,ZgZg
0,191,7028,A->F->H->B->T->E->J->O->W->V->S->I->D->Z->N->M->P->X->G->L->Y->C->K->R->U->Q,H2V
0,263,10876,C->Z->M->A->G->Q->L->R->S->H->T->N->J->B->W->K->E->P->D->O->I->X->U->Y->V->F,V2H
0,199,8678,F->A->V->B->S->X->O->N->D->Z->U->K->G->T->I->Y->H->C->W->Q->J->L->R->E->M->P,V2H
0,211,8602,H->D->K->M->Y->I->G->B->Q->W->U->X->J->Z->T->E->P->S->A->N->F->V->L->O->R->C,ZgZg
0,251,11726,W->Y->J->U->B->N->Q->M->E->T->L->P->C->D->H->G->O->A->V->I->R->S->K->X->F->Z,ZgZg
0,213,9078,M->A->Y->X->E->S->B->U->H->W->Z->L->K->V->D->I->Q->G->F->N->T->J->P->R->O->C,H2V
0,213,10182,Y->N->R->P->D->I->B->L->K->Q->Z->T->M->G->W->E->F->A->H->O->J->S->C->X->V->U,ZgZg
0,241,9452,A->Z->T->L->J->O->R->U->M->H->Q->Y->I->C->E->W->F->X->V->P->K->B->G->D->S->N,V2H
0,213,8668,J->L->U->R->P->K->N->X->M->D->C->E->Q->S->Z->G->O->W->Y->I->T->F->H->V->B->A,H2V
0,209,8974,S->E->D->L->B->T->A->H->M->V->X->J->F->G->U->K->N->Z->O->P->I->Y->C->W->Q->R,V2H
0,233,8564,G->A->V->Y->K->D->Q->N->T->X->F->M->J->B->R->S->P->I->Z->E->W->U->L->H->C->O,ZgZg
0,237,10650,K->L->O->N->R->M->S->C->W->X->F->P->D->I->A->H->Z->B->T->Y->E->U->G->J->Q->V,V2H
0,237,9256,X->B->N->D->G->J->P->I->S->A->Y->U->E->L->O->Z->F->Q->H->C->K->M->T->W->R->V,V2H
0,225,8952,B->Q->W->S->Y->N->E->P->A->U->L->D->R->X->T->M->J->K->V->F->G->Z->I->H->C->O,H2V
0,247,9840,J->E->V->W->Y->Q->B->R->X->I->T->O->P->M->S->D->N->H->C->U->F->Z->K->G->A->L,V2H
0,225,8838,B->J->Y->N->T->Z->G->C->U->A->L->R->H->K->I->M->V->X->W->S->D->P->Q->O->F->E,V2H
0,235,10934,L->Y->X->Z->S->O->D->U->G->B->C->H->V->E->Q->I->F->K->P->M->A->J->W->R->N->T,ZgZg
0,237,9256,X->B->N->D->G->J->P->I->S->A->Y->U->E->L->O->Z->F->Q->H->C->K->M->T->W->R->V,V2H
0,213,8254,S->A->C->Z->W->Q->O->G->F->I->N->R->K->P->U->J->L->B->H->V->X->D->Y->E->T->M,V2H
0,223,8946,C->O->R->D->P->G->T->N->F->B->S->E->V->W->Q->K->U->X->Y->A->M->H->Z->I->L->J,ZgZg
0,269,12602,G->N->T->M->I->O->W->L->E->X->C->U->Y->J->V->S->H->Z->P->K->R->Q->D->F->A->B,ZgZg
0,219,7548,J->E->N->D->H->R->B->O->X->C->V->Y->U->Q->T->F->Z->K->P->I->W->G->A->L->M->S,V2H
0,195,7068,J->C->L->H->D->W->O->I->T->E->B->Q->K->M->F->Y->P->R->Z->N->V->U->A->X->S->G,V2H
0,175,6282,Z->A->X->S->E->P->W->M->C->D->G->O->Q->N->K->R->Y->V->L->U->I->H->F->B->J->T,ZgZg
0,213,8668,J->L->U->R->P->K->N->X->M->D->C->E->Q->S->Z->G->O->W->Y->I->T->F->H->V->B->A,H2V
0,241,8858,R->G->B->P->C->J->W->E->V->A->N->T->X->Z->M->S->L->Q->F->Y->U->I->H->K->D->O,H2V
0,195,8276,H->U->I->P->Z->A->M->L->B->N->T->X->R->K->Y->V->O->W->G->S->F->J->C->D->E->Q,V2H
0,219,7548,J->E->N->D->H->R->B->O->X->C->V->Y->U->Q->T->F->Z->K->P->I->W->G->A->L->M->S,V2H
0,185,7420,K->D->W->E->T->Q->O->P->Z->U->N->I->S->J->X->V->M->G->H->R->B->C->A->L->Y->F,V2H
0,203,7832,W->T->G->B->R->Q->V->M->J->P->D->E->S->Z->X->L->U->N->F->A->Y->H->O->I->K->C,V2H
0,195,6966,G->R->L->M->Y->F->E->U->T->J->S->W->V->N->X->Z->H->C->I->D->O->P->Q->A->K->B,V2H
0,215,8286,X->Q->U->R->L->G->S->J->A->K->I->Z->T->M->E->O->P->V->Y->W->N->F->C->H->D->B,H2V
0,229,8994,K->D->F->R->H->O->N->E->P->B->X->Z->S->C->T->A->J->M->G->L->I->U->V->Y->Q->W,H2V
0,241,9624,L->C->Q->A->V->X->W->R->H->O->K->Z->N->J->P->T->I->S->F->Y->D->B->G->E->U->M,V2H
0,219,9314,V->C->A->N->P->S->W->Y->R->D->B->X->J->T->I->L->Q->H->E->G->K->Z->U->O->M->F,V2H
0,223,8204,K->O->E->B->L->S->P->T->R->F->V->Z->J->G->U->Y->W->I->C->D->N->H->Q->X->M->A,V2H
0,199,7878,J->C->L->H->D->W->G->O->I->T->S->E->B->Q->K->M->F->Y->P->R->Z->N->V->U->A->X,V2H
0,197,8074,J->C->L->D->G->O->I->T->S->E->B->Q->K->M->F->Y->W->H->P->R->Z->N->V->U->A->X,ZgZg
0,215,7978,P->B->E->O->M->N->L->H->T->Y->Q->J->W->A->U->F->V->D->R->K->X->S->I->G->C->Z,V2H
0,179,7480,M->I->Z->J->E->W->N->L->Y->R->A->T->G->Q->S->X->U->C->H->V->K->O->P->B->F->D,H2V
0,207,8452,M->B->O->J->V->C->K->L->F->Q->G->T->R->X->N->I->H->D->P->S->W->Z->E->A->Y->U,V2H
0,225,8812,X->Z->V->Q->G->E->C->K->W->P->U->N->I->B->F->L->D->Y->T->O->R->S->A->J->H->M,H2V
0,179,7480,M->I->Z->J->E->W->N->L->Y->R->A->T->G->Q->S->X->U->C->H->V->K->O->P->B->F->D,H2V
0,211,9524,K->Q->A->U->O->J->M->S->L->D->B->Z->V->R->X->T->G->W->F->N->I->C->P->E->Y->H,ZgZg
0,207,9818,V->N->D->E->U->Z->K->R->P->T->G->O->Q->C->A->Y->I->L->H->X->M->F->W->S->B->J,H2V
0,187,8286,B->A->D->U->Y->Z->X->T->S->E->W->G->H->Q->N->P->I->K->V->C->J->M->F->L->R->O,ZgZg
0,223,8628,X->Y->Z->V->L->Q->G->E->C->K->W->P->U->N->I->O->B->R->S->D->A->F->J->T->H->M,H2V
0,267,10862,G->Y->N->P->V->X->Q->S->Z->C->E->K->A->O->L->H->I->T->U->J->R->M->F->B->D->W,ZgZg
0,223,7410,X->W->J->P->E->H->Y->T->D->V->L->B->U->O->N->M->C->F->Z->Q->K->R->S->I->A->G,V2H
0,183,7544,T->Q->S->A->H->D->B->N->P->E->J->W->F->M->G->R->Y->K->Z->C->L->X->V->U->I->O,H2V
0,205,8480,F->C->X->Q->G->P->S->O->Y->M->A->I->D->N->U->E->B->Z->J->K->V->H->L->R->W->T,V2H
0,201,8356,L->Y->Q->S->P->C->H->W->Z->X->I->O->M->E->D->A->V->K->F->G->T->N->U->R->B->J,ZgZg
0,237,9370,V->S->I->M->P->E->Q->Z->C->D->L->J->O->U->N->F->A->W->Y->G->B->X->K->H->R->T,H2V
0,211,9524,K->Q->A->U->O->J->M->S->L->D->B->Z->V->R->X->T->G->W->F->N->I->C->P->E->Y->H,ZgZg
0,213,8346,U->Y->N->K->I->X->A->Z->T->J->G->V->Q->B->C->D->H->M->R->L->P->E->W->S->F->O,V2H
0,229,8400,X->T->G->F->O->S->N->J->E->A->K->B->L->C->U->P->M->R->D->Z->I->Q->V->H->W->Y,H2V
0,221,9312,P->V->F->U->A->G->S->O->N->T->R->L->C->X->Q->I->Z->W->M->B->K->J->H->E->Y->D,H2V
0,189,7170,F->P->A->O->E->J->C->Q->T->G->H->Y->B->L->Z->X->D->N->U->K->V->R->S->I->M->W,ZgZg
0,195,8318,I->R->Q->W->Y->P->O->A->T->H->C->U->J->B->X->G->S->N->F->M->D->L->V->K->Z->E,ZgZg
0,235,8118,V->X->F->O->D->I->B->L->K->Q->Z->T->M->G->W->E->A->H->J->Y->R->C->P->U->N->S,ZgZg
0,233,9216,A->C->R->X->T->K->P->B->I->D->W->G->H->L->J->S->Q->M->V->F->O->N->Y->E->U->Z,V2H
0,219,8814,W->X->Z->B->K->O->F->H->M->G->V->A->I->R->N->C->E->J->P->L->T->D->S->U->Y->Q,H2V
0,241,8858,R->G->B->P->C->J->W->E->V->A->N->T->X->Z->M->S->L->Q->F->Y->U->I->H->K->D->O,H2V
0,225,8928,T->G->C->M->P->N->L->A->I->U->F->Z->X->J->Q->O->S->K->R->E->D->V->W->B->Y->H,H2V
0,221,10464,Y->C->B->M->A->E->T->G->U->O->F->K->W->L->H->J->R->I->N->P->Z->S->X->Q->V->D,ZgZg
0,213,8596,T->K->G->N->Z->I->E->F->C->H->U->X->D->Y->Q->B->M->L->V->A->W->J->P->S->O->R,ZgZg
0,221,10476,G->O->W->Z->L->B->R->K->U->Y->I->Q->T->V->M->H->J->F->E->N->X->P->C->S->D->A,ZgZg
0,189,8770,F->P->H->X->E->T->Q->Y->D->A->R->L->I->O->Z->N->U->K->M->W->G->B->S->J->V->C,ZgZg
0,217,9668,C->Z->G->L->D->Q->V->M->B->R->T->H->A->F->X->N->W->P->O->K->Y->U->E->S->J->I,V2H
0,241,9064,M->B->O->Y->I->R->X->Z->Q->G->F->E->L->P->S->W->H->V->J->K->C->A->T->D->U->N,V2H
0,221,8626,N->R->V->O->Q->E->K->X->S->L->I->Y->H->D->M->P->G->B->J->W->Z->A->T->C->F->U,V2H
0,239,10724,C->G->Y->U->F->O->Q->E->K->Z->M->H->I->J->V->N->T->P->W->X->S->B->D->R->L->A,ZgZg
0,229,9268,T->G->K->V->Y->N->E->J->R->M->W->S->F->P->A->B->X->L->C->Z->D->O->Q->H->U->I,H2V
0,219,8370,C->H->R->O->K->Y->J->G->F->W->M->B->L->E->Q->I->A->S->X->V->Z->U->P->N->T->D,V2H
0,205,8558,Y->I->N->M->Z->E->R->P->G->F->A->H->D->O->J->S->C->B->T->X->V->K->L->U->Q->W,ZgZg
0,213,8006,U->Q->F->E->A->N->C->P->L->I->M->G->H->Y->W->R->B->O->J->Z->D->K->V->T->S->X,H2V
0,223,8946,C->O->R->D->P->G->T->N->F->B->S->E->V->W->Q->K->U->X->Y->A->M->H->Z->I->L->J,ZgZg
