Generation,WalkingTime,ExposureTime,IsleOrder,WalkingPattern
0,201,6854,O->J->W->A->N->D->I->H->F->T->G->S->P->Z->X->B->L->E->K->V->Y->R->C->U->Q->M,H2V
0,183,7212,Y->Q->X->G->N->L->H->C->R->M->V->B->W->K->F->A->D->T->S->E->P->J->Z->I->O->U,H2V
0,201,6950,Q->R->M->T->A->F->K->W->H->Z->U->I->Y->G->L->C->N->V->D->P->S->E->J->B->O->X,H2V
0,193,7852,D->A->C->H->J->T->U->V->Z->R->M->K->G->X->I->B->Y->Q->E->W->O->L->N->P->S->F,V2H
0,227,6798,H->G->L->P->K->S->N->Y->E->D->X->A->Q->O->I->U->C->F->T->Z->W->R->V->B->M->J,ZgZg
0,207,6866,Z->F->E->Y->J->C->Q->G->R->D->P->O->N->U->S->W->A->H->T->L->V->M->K->B->I->X,H2V
0,203,6982,O->P->F->J->G->W->D->C->M->I->Y->V->H->L->U->Z->S->B->N->K->X->R->A->T->Q->E,ZgZg
0,197,7542,W->R->X->S->G->O->V->L->C->A->J->M->I->F->Z->T->N->K->U->P->D->Q->E->Y->H->B,H2V
0,209,6908,I->M->K->G->P->A->X->Q->D->V->F->W->J->B->U->E->T->N->O->Z->C->H->Y->L->R->S,V2H
0,197,7546,K->O->R->V->U->P->Z->J->X->E->A->N->G->T->I->M->H->D->S->W->C->B->Y->L->F->Q,ZgZg
0,195,7986,Y->H->P->O->I->M->U->B->T->X->S->G->E->Z->W->Q->K->C->A->F->N->L->R->D->V->J,ZgZg
0,201,7510,V->G->T->E->H->N->K->R->Q->L->F->J->A->B->U->Y->M->D->P->W->C->Z->S->O->I->X,V2H
0,205,7246,G->C->K->B->Z->X->T->L->J->Q->P->N->O->E->Y->M->V->I->D->W->S->R->F->H->U->A,V2H
0,209,7002,J->H->N->L->P->I->K->M->E->R->T->G->X->O->V->B->A->D->Y->S->Z->U->C->F->W->Q,H2V
0,211,7126,H->B->O->A->E->T->Y->Z->K->F->N->U->P->W->R->C->J->X->V->M->Q->S->G->D->I->L,H2V
0,209,7240,F->Q->N->V->G->E->Z->X->R->Y->K->S->H->P->W->J->B->T->O->I->A->M->L->U->C->D,H2V
0,201,7642,Y->K->I->D->P->F->N->W->R->M->G->J->O->E->H->V->U->A->T->Q->L->C->B->X->Z->S,H2V
0,201,7642,I->J->F->U->M->E->S->P->R->B->L->A->Y->D->W->V->H->C->N->O->Q->T->K->Z->X->G,ZgZg
0,219,7066,X->J->B->N->T->K->V->U->O->I->Z->R->Q->D->C->M->G->L->P->E->W->S->Y->H->F->A,V2H
0,215,8086,X->Y->E->F->B->W->A->N->I->R->K->L->Z->G->P->T->V->U->J->C->H->Q->M->S->O->D,V2H
0,225,8488,Y->Z->E->K->B->L->Q->A->U->H->I->P->W->G->X->N->V->T->D->J->S->O->F->C->M->R,V2H
0,213,9476,Z->C->A->U->E->G->R->B->Q->T->K->V->O->J->S->L->M->D->H->X->Y->F->W->N->P->I,H2V
0,235,9884,P->U->G->V->L->N->H->K->E->F->B->D->J->O->R->C->S->Y->I->A->Z->Q->T->W->X->M,ZgZg
0,217,7828,E->Y->P->Z->O->J->M->H->V->L->S->N->R->C->T->F->I->D->W->G->X->B->A->K->U->Q,V2H
0,255,12252,W->J->Z->R->X->M->O->B->K->S->Y->C->F->H->U->D->I->G->V->Q->P->L->T->E->N->A,ZgZg
0,193,7852,D->A->C->H->J->T->U->V->Z->R->M->K->G->X->I->B->Y->Q->E->W->O->L->N->P->S->F,V2H
0,249,11030,P->Y->Q->C->T->D->V->E->W->F->B->G->A->Z->M->O->L->R->X->S->K->J->H->U->N->I,ZgZg
0,231,8138,D->I->O->A->G->H->T->B->S->K->R->Y->Q->N->M->E->W->V->L->F->U->J->Z->C->P->X,V2H
0,263,12258,R->L->T->I->K->M->Z->B->W->U->Q->N->E->V->F->D->X->S->C->A->G->Y->J->H->P->O,H2V
0,231,8912,V->F->W->S->Y->I->N->X->Q->J->P->Z->T->K->G->R->B->M->C->D->H->E->L->O->U->A,H2V
0,245,9602,L->G->Q->H->S->A->X->R->M->B->T->I->F->E->V->N->W->K->U->J->D->P->Y->C->Z->O,H2V
0,181,8502,C->U->N->V->R->Q->J->A->F->W->T->E->G->Y->Z->X->M->K->I->O->S->L->H->B->D->P,ZgZg
0,207,6866,Z->F->E->Y->J->C->Q->G->R->D->P->O->N->U->S->W->A->H->T->L->V->M->K->B->I->X,H2V
0,201,7806,E->Q->P->C->J->X->I->H->D->U->B->A->Z->V->R->L->F->K->S->M->N->G->Y->T->W->O,V2H
0,223,8838,E->F->I->L->U->H->N->P->V->Y->B->J->T->O->G->Z->W->Q->C->D->R->S->K->X->M->A,H2V
0,227,8026,I->Z->R->W->B->N->A->G->V->Y->L->H->O->T->C->S->X->J->M->K->F->E->P->Q->U->D,H2V
0,219,8886,Z->R->Q->V->X->A->M->N->I->J->E->G->K->U->T->H->Y->L->C->O->S->W->D->P->F->B,ZgZg
0,233,8906,E->R->Y->I->D->F->M->W->J->K->X->T->O->B->C->Q->P->V->G->A->N->Z->L->H->U->S,V2H
0,215,8086,X->Y->E->F->B->W->A->N->I->R->K->L->Z->G->P->T->V->U->J->C->H->Q->M->S->O->D,V2H
0,225,7928,S->K->J->Z->V->D->I->A->R->N->X->G->E->Y->O->B->C->L->Q->T->U->H->F->W->M->P,ZgZg
0,213,6680,F->Z->E->K->J->C->Q->G->R->D->P->O->N->U->S->W->A->H->T->L->V->M->Y->B->I->X,H2V
0,217,7150,V->H->K->X->B->J->I->D->L->O->Z->S->F->M->Q->P->R->Y->W->T->E->A->C->U->G->N,V2H
0,197,9280,P->T->W->S->H->L->A->C->U->R->M->K->G->X->I->B->Y->Q->E->F->Z->N->J->D->O->V,V2H
0,211,7200,W->H->J->P->L->B->C->V->T->Z->E->U->A->M->Q->D->X->F->Y->G->O->N->I->R->K->S,H2V
0,217,8192,V->A->P->X->L->Z->H->D->S->J->Y->R->M->Q->W->B->K->O->T->E->N->C->G->U->I->F,H2V
0,217,8174,N->D->M->X->Q->C->R->U->H->O->L->B->I->E->W->Y->Z->K->V->P->G->T->J->S->A->F,H2V
0,205,8364,A->P->Q->D->N->U->M->L->E->F->R->Y->H->S->B->C->I->W->V->J->X->Z->K->O->G->T,V2H
0,191,6688,V->I->L->W->J->Q->G->E->M->Z->R->K->X->N->C->Y->A->P->S->D->B->F->T->H->U->O,ZgZg
0,227,8838,P->Y->V->S->E->X->J->I->C->H->N->R->T->O->L->W->B->D->A->K->U->G->Q->M->F->Z,H2V
0,219,8886,Z->R->Q->V->X->A->M->N->I->J->E->G->K->U->T->H->Y->L->C->O->S->W->D->P->F->B,ZgZg
0,225,9984,G->D->O->V->I->J->H->U->L->Y->C->A->P->S->F->B->K->Q->W->E->M->N->T->X->R->Z,ZgZg
0,221,6770,E->X->N->J->P->V->K->S->F->W->M->B->G->O->Y->R->Q->H->L->Z->T->A->U->C->I->D,V2H
0,211,8504,U->V->F->H->K->D->Q->J->T->R->X->E->C->A->L->O->P->B->M->S->G->W->Z->I->N->Y,H2V
0,225,9326,A->V->R->J->T->N->E->Z->D->Q->P->C->U->F->B->M->G->W->X->S->I->O->Y->K->L->H,H2V
0,227,9230,H->G->I->E->C->U->R->D->X->O->N->S->F->B->Q->P->Z->A->W->T->Y->V->J->L->M->K,V2H
0,221,6770,E->X->N->J->P->V->K->S->F->W->M->B->G->O->Y->R->Q->H->L->Z->T->A->U->C->I->D,V2H
0,249,8634,L->G->Q->H->S->A->X->R->M->B->T->I->E->V->W->F->K->D->Z->O->U->N->Y->C->J->P,H2V
0,231,9444,A->C->T->K->E->Y->W->S->B->U->P->H->L->G->X->Q->M->R->F->Z->N->J->D->I->O->V,V2H
0,223,8720,S->E->G->F->Z->W->L->B->I->R->V->H->K->N->A->D->Q->C->Y->U->T->P->X->J->O->M,V2H
0,239,9906,J->G->S->M->I->Q->U->Y->W->X->B->D->T->V->O->K->Z->N->H->R->C->P->E->L->A->F,H2V
0,223,9628,U->H->P->G->C->N->E->T->O->K->B->W->Q->F->M->D->I->Y->S->R->A->J->Z->V->X->L,H2V
0,221,9434,B->F->X->I->J->G->P->M->Q->A->S->O->L->D->Z->T->K->C->R->V->Y->U->N->E->W->H,ZgZg
0,229,8898,Y->Q->L->U->F->R->I->X->J->P->T->W->Z->M->A->C->E->K->O->D->V->B->S->N->G->H,V2H
0,219,7796,M->J->H->C->B->O->V->I->S->N->P->U->A->Q->X->F->T->R->L->D->K->Y->W->E->G->Z,H2V
0,229,9064,I->R->M->G->K->W->Y->D->J->B->X->O->N->V->Z->A->P->E->F->Q->C->S->T->L->H->U,H2V
0,219,10274,E->M->Y->F->G->Z->X->N->S->T->H->V->W->J->K->U->B->A->R->I->O->D->P->L->C->Q,ZgZg
0,211,10136,I->P->H->U->A->B->K->C->Z->N->X->M->J->T->G->V->L->R->S->Y->F->O->E->W->D->Q,H2V
0,187,7860,A->C->J->S->N->T->G->L->O->I->Z->X->W->E->Y->D->U->P->Q->H->M->V->F->R->B->K,ZgZg
0,199,7734,B->T->O->D->W->Y->M->N->C->K->F->E->G->P->U->Z->I->L->V->H->Q->S->R->X->A->J,ZgZg
0,223,8614,M->X->P->T->Q->K->L->B->O->J->U->N->A->S->H->V->C->Y->D->R->I->W->Z->F->G->E,V2H
0,207,9242,F->W->A->D->Z->O->L->K->C->V->J->T->Y->H->M->N->B->G->Q->S->U->R->P->X->E->I,H2V
0,221,7918,I->L->T->Q->B->G->H->M->R->V->U->S->P->Y->C->K->E->X->O->J->A->N->F->W->Z->D,V2H
0,247,9394,I->J->U->W->O->P->X->T->M->L->H->A->Z->D->N->E->K->F->B->S->G->Y->R->C->Q->V,H2V
0,191,6688,V->I->L->W->J->Q->G->E->M->Z->R->K->X->N->C->Y->A->P->S->D->B->F->T->H->U->O,ZgZg
0,211,9106,P->U->G->V->L->N->H->K->I->E->F->Y->B->D->J->O->R->C->S->A->Z->Q->T->W->X->M,ZgZg
0,227,7938,Y->Q->H->B->L->U->T->F->W->V->M->Z->S->I->E->N->X->C->K->D->A->O->R->G->P->J,V2H
0,233,8906,E->R->Y->I->D->F->M->W->J->K->X->T->O->B->C->Q->P->V->G->A->N->Z->L->H->U->S,V2H
0,267,11558,Z->L->M->T->Y->V->J->Q->P->N->C->E->D->I->R->S->B->O->A->X->U->H->G->F->W->K,H2V
0,211,9608,M->S->L->K->U->R->T->Q->A->V->B->W->Y->I->C->F->Z->O->D->E->H->J->G->P->N->X,ZgZg
0,197,6978,Z->H->I->C->R->O->S->F->J->G->X->K->L->V->B->Q->U->N->W->Y->E->T->M->D->A->P,V2H
0,213,7700,M->E->G->A->D->Y->Q->S->W->U->O->J->N->X->I->Z->B->H->V->F->T->C->R->L->P->K,V2H
0,177,5770,R->A->C->E->S->G->L->O->X->Z->U->D->I->H->B->P->K->V->F->M->Q->W->T->Y->N->J,V2H
0,207,7700,Q->U->O->D->N->Z->T->H->C->S->X->J->G->B->P->E->A->K->V->W->I->F->R->L->Y->M,H2V
0,203,9198,M->L->H->Y->W->Q->A->S->R->C->Z->J->D->U->K->O->E->B->I->V->G->X->T->N->F->P,V2H
0,255,9572,G->A->J->D->C->U->Q->Z->H->E->V->P->S->N->Y->X->O->M->R->W->L->K->B->F->T->I,H2V
0,199,7734,B->T->O->D->W->Y->M->N->C->K->F->E->G->P->U->Z->I->L->V->H->Q->S->R->X->A->J,ZgZg
0,191,6584,G->W->H->J->P->L->B->C->V->U->T->Z->D->E->Q->O->N->Y->F->A->I->R->M->K->X->S,H2V
0,219,9470,N->I->Z->K->J->D->U->W->O->P->B->X->T->M->L->H->A->G->S->Y->R->C->E->Q->V->F,V2H
0,193,8104,F->R->V->K->N->U->T->J->I->Q->D->P->H->C->A->Z->O->B->L->X->Y->W->M->S->G->E,V2H
0,211,7828,M->E->G->A->D->Y->Q->S->O->J->N->X->I->Z->B->H->V->F->W->U->T->C->R->L->P->K,V2H
0,205,8212,B->M->L->Y->Z->I->H->S->P->A->E->J->G->C->Q->K->V->W->N->O->T->X->U->D->R->F,H2V
0,229,8126,G->X->F->J->L->N->K->C->R->O->E->A->D->U->W->H->V->Y->M->S->I->Q->P->B->T->Z,V2H
0,245,10478,L->G->Q->H->S->A->X->R->M->B->T->U->I->E->V->W->F->K->D->Z->O->N->Y->C->J->P,ZgZg
0,231,8462,X->O->D->S->Y->Z->P->B->G->E->Q->T->L->J->M->N->A->K->V->W->I->F->R->H->C->U,H2V
0,213,8208,Q->I->P->Z->T->J->M->H->U->S->B->V->O->N->L->W->X->F->Y->A->G->C->K->R->D->E,V2H
0,213,7472,O->P->F->J->W->D->C->G->M->I->Y->V->H->L->U->Z->S->B->N->K->X->R->A->T->Q->E,ZgZg
0,221,7974,D->E->X->B->S->P->U->C->G->H->F->O->L->Q->T->I->A->Z->J->W->Y->R->K->V->N->M,H2V
0,243,9114,Q->L->Y->X->G->M->R->V->W->N->Z->J->O->F->A->C->D->B->T->I->S->P->U->H->E->K,H2V
0,213,8598,G->X->F->O->N->D->P->T->E->C->M->L->R->H->Q->B->Y->V->Z->U->W->K->S->J->A->I,V2H
0,193,7704,V->G->T->E->H->N->K->R->L->F->J->A->B->P->M->D->Y->W->Z->S->O->I->C->U->Q->X,H2V
0,209,7920,Q->L->R->X->D->B->S->J->E->U->O->C->Z->V->W->T->A->P->G->Y->I->N->F->M->H->K,H2V
0,181,5850,K->C->U->T->A->F->W->Z->D->V->N->Y->R->J->E->Q->B->M->S->P->L->H->I->O->X->G,V2H
0,213,9188,W->T->Q->O->A->H->Z->G->P->F->I->L->B->U->J->C->D->X->K->M->N->R->Y->E->S->V,H2V
0,215,8652,W->U->S->Z->A->E->Q->M->R->P->O->L->K->G->D->J->Y->V->I->X->F->B->C->N->H->T,V2H
0,237,8888,Q->S->B->J->U->H->P->L->F->M->R->N->X->Y->K->C->T->V->E->A->I->D->G->Z->W->O,V2H
0,237,9060,I->K->T->V->R->C->H->J->O->W->X->M->Q->G->Z->P->B->L->F->D->E->A->U->N->S->Y,H2V
0,191,6120,R->A->C->E->S->G->L->O->X->Z->B->P->U->V->D->I->H->M->Q->W->T->Y->K->F->N->J,V2H
0,205,8352,N->E->Y->M->R->K->D->V->I->J->Z->S->O->P->F->H->Q->C->W->G->L->B->U->X->A->T,V2H
0,209,7580,O->S->Q->H->G->J->E->V->R->F->W->N->U->C->X->A->T->L->P->Z->Y->D->M->B->K->I,V2H
0,229,10216,J->S->H->E->D->A->N->P->W->M->I->T->K->Z->R->Y->L->V->U->X->C->B->Q->G->O->F,ZgZg
0,219,9464,T->Y->X->O->J->B->P->F->R->S->E->L->Z->G->H->W->C->Q->A->V->I->N->D->U->K->M,ZgZg
0,245,10278,D->O->X->Q->B->K->G->V->I->Y->Z->H->R->W->N->F->C->S->U->J->A->L->P->T->M->E,V2H
0,227,8308,K->T->F->M->E->V->Q->H->Y->I->L->A->G->B->R->C->Z->U->X->N->D->S->P->O->J->W,ZgZg
0,189,6794,A->C->S->N->T->G->L->O->I->Z->W->E->Y->U->P->Q->H->M->V->F->R->B->K->D->X->J,ZgZg
0,247,9746,X->S->B->C->L->N->P->V->O->M->E->R->U->I->Q->H->G->J->F->W->A->T->Z->Y->D->K,V2H
0,197,9280,P->T->W->S->H->L->A->C->U->R->M->K->G->X->I->B->Y->Q->E->F->Z->N->J->D->O->V,V2H
0,205,9302,F->C->B->R->W->D->P->T->E->A->G->Y->Q->Z->X->J->M->K->I->O->S->L->N->U->H->V,H2V
0,241,8862,X->Q->C->R->U->H->O->L->B->I->Y->Z->V->P->D->K->S->G->N->W->E->M->T->J->A->F,H2V
0,203,8264,T->A->X->U->B->L->S->G->W->C->Q->H->F->P->O->Z->J->I->V->D->K->R->M->Y->E->N,V2H
0,213,7908,V->G->Z->M->I->N->A->J->E->U->Q->T->L->B->P->D->K->S->X->O->C->W->F->R->H->Y,V2H
0,241,9948,C->J->R->M->L->O->D->Q->E->N->A->K->B->P->Y->Z->H->W->G->X->I->T->F->V->S->U,H2V
0,213,10516,Y->F->Z->I->P->X->O->B->C->S->A->L->D->K->M->E->G->R->N->U->W->T->V->J->H->Q,ZgZg
0,193,8866,F->R->V->N->L->M->W->K->X->U->S->T->J->I->G->Q->D->P->C->A->Z->O->E->Y->H->B,ZgZg
0,203,8586,E->A->Y->Q->U->O->J->X->Z->B->V->N->G->T->I->M->H->D->S->W->F->C->R->L->P->K,ZgZg
0,225,8736,I->V->U->O->S->F->T->L->A->R->B->K->G->H->X->C->J->D->W->Q->E->Z->P->M->Y->N,H2V
0,251,10416,Z->L->M->T->Y->V->J->P->N->C->E->D->I->H->S->B->A->O->X->U->R->G->F->W->K->Q,V2H
0,247,9378,K->Q->J->I->U->C->F->O->R->W->D->A->Y->H->Z->B->E->N->X->P->V->S->M->L->T->G,H2V
0,193,8866,F->R->V->N->L->M->W->K->X->U->S->T->J->I->G->Q->D->P->C->A->Z->O->E->Y->H->B,ZgZg
0,185,6750,T->O->X->A->D->N->Z->V->Q->W->H->Y->P->F->E->J->G->L->K->B->U->S->I->C->R->M,ZgZg
0,207,9068,L->M->R->K->Y->O->T->E->V->U->P->I->X->H->W->A->F->Z->C->N->B->G->J->Q->S->D,ZgZg
0,209,9326,Q->M->D->B->U->I->H->W->X->K->P->Y->T->G->S->C->F->R->Z->N->L->A->O->V->J->E,ZgZg
0,229,6920,K->T->F->W->C->M->E->V->Q->H->Y->I->L->A->G->B->R->Z->U->X->N->D->S->P->O->J,H2V
0,239,9346,T->G->B->X->V->J->L->O->A->D->H->Q->E->S->W->U->F->C->N->K->Z->Y->I->P->R->M,H2V
0,223,9172,B->Z->I->P->A->E->G->Q->V->Y->L->H->O->T->C->S->X->J->M->K->W->N->U->D->R->F,V2H
0,223,9096,E->T->B->N->O->C->S->G->J->R->Q->H->W->Z->K->L->M->P->U->A->V->Y->D->X->F->I,V2H
0,253,10744,J->T->B->A->R->D->I->E->Y->S->W->N->V->X->U->H->C->O->M->P->K->Z->G->L->Q->F,H2V
0,229,8320,Z->R->T->B->M->E->W->N->G->S->K->D->I->Q->U->F->V->L->C->O->A->P->Y->H->X->J,V2H
0,243,9182,M->X->V->H->K->B->P->E->Y->G->Q->L->J->R->S->N->I->D->O->T->C->Z->U->F->W->A,V2H
0,233,9668,V->P->F->C->L->U->I->D->K->S->G->N->E->B->Y->X->Q->O->H->M->W->T->A->J->R->Z,ZgZg
0,233,8966,W->M->X->G->I->L->T->P->E->H->O->K->B->S->R->C->F->Q->N->Y->Z->V->D->A->U->J,ZgZg
0,209,6908,I->M->K->G->P->A->X->Q->D->V->F->W->J->B->U->E->T->N->O->Z->C->H->Y->L->R->S,V2H
0,207,8408,Q->F->Y->U->W->I->K->V->R->J->O->B->E->D->N->Z->T->H->L->P->A->C->G->S->X->M,V2H
0,187,7338,C->F->U->N->V->R->W->T->E->A->G->Y->Q->Z->X->J->M->K->I->O->S->L->H->B->D->P,V2H
0,235,8710,E->B->G->W->P->A->Y->X->K->M->J->L->H->U->D->T->O->S->F->I->C->R->Z->N->V->Q,H2V
0,215,7038,G->Q->H->B->A->X->M->S->T->I->E->W->K->V->R->L->F->D->Z->O->U->N->Y->C->J->P,H2V
0,225,8656,Q->Z->G->F->C->A->V->X->O->N->H->E->T->Y->U->W->P->K->R->M->B->S->L->J->I->D,ZgZg
0,229,9150,K->X->V->R->J->O->W->M->Q->G->Z->P->B->L->F->D->E->A->N->S->Y->U->C->H->I->T,H2V
0,229,7900,Z->X->F->J->L->K->C->R->O->E->A->D->H->W->U->V->Y->M->S->Q->B->T->G->N->P->I,V2H
0,229,8482,Z->R->Q->V->X->A->M->N->L->J->S->E->G->K->U->T->H->Y->I->C->O->W->D->P->F->B,V2H
0,199,7696,H->T->V->R->M->K->G->I->B->Y->Q->W->O->L->N->P->S->F->Z->U->C->D->E->J->A->X,V2H
0,199,8340,F->R->V->N->L->M->W->K->X->U->B->S->T->J->I->G->Q->D->P->Y->H->E->C->A->Z->O,V2H
0,189,6794,A->C->S->N->T->G->L->O->I->Z->W->E->Y->U->P->Q->H->M->V->F->R->B->K->D->X->J,ZgZg
0,187,7860,A->C->J->S->N->T->G->L->O->I->Z->X->W->E->Y->D->U->P->Q->H->M->V->F->R->B->K,ZgZg
0,231,8840,E->V->K->R->W->X->N->B->G->J->D->F->T->M->Q->U->L->S->Z->A->Y->I->P->C->H->O,V2H
0,267,11558,Z->L->M->T->Y->V->J->Q->P->N->C->E->D->I->R->S->B->O->A->X->U->H->G->F->W->K,H2V
0,231,8992,N->L->T->B->O->W->Y->P->S->K->D->C->Z->A->H->F->J->R->V->U->Q->M->X->I->G->E,H2V
0,235,8406,Q->G->Y->X->M->P->F->L->O->S->K->D->I->V->U->B->N->A->J->C->R->Z->W->E->H->T,V2H
0,225,9478,Y->B->A->G->I->X->S->J->V->U->K->W->R->P->F->E->Q->M->O->T->L->H->N->C->Z->D,H2V
0,237,10100,N->D->E->F->I->S->J->G->P->U->L->C->X->K->Q->W->V->A->B->Z->Y->T->O->H->R->M,H2V
0,235,8406,Q->G->Y->X->M->P->F->L->O->S->K->D->I->V->U->B->N->A->J->C->R->Z->W->E->H->T,V2H
0,235,8824,R->A->C->T->V->K->Q->E->X->Y->N->W->I->O->S->Z->B->U->D->J->P->F->H->L->G->M,V2H
0,231,8912,V->F->W->S->Y->I->N->X->Q->J->P->Z->T->K->G->R->B->M->C->D->H->E->L->O->U->A,H2V
0,257,9988,G->X->K->T->B->Z->A->F->R->Q->N->Y->W->L->M->D->O->C->H->V->P->S->E->U->J->I,V2H
0,195,8664,K->R->V->D->N->S->I->Z->E->J->G->L->F->W->Q->H->Y->O->U->B->X->A->M->C->P->T,ZgZg
0,221,8972,O->W->A->U->X->C->D->R->L->Y->Q->V->Z->P->N->E->K->F->B->S->I->J->T->H->M->G,H2V
0,211,7408,H->O->Z->R->J->E->T->B->G->C->K->N->U->D->Q->S->X->P->A->V->W->I->F->L->Y->M,V2H
0,211,9922,J->X->D->C->T->W->U->F->L->I->R->M->V->G->S->K->Z->O->A->B->P->H->N->E->Q->Y,H2V
0,227,8804,F->W->C->G->P->X->Y->H->S->J->N->U->D->V->A->R->K->E->I->T->Z->Q->B->M->L->O,H2V
0,219,10630,Q->X->N->O->G->E->W->Y->K->D->V->A->L->B->R->T->C->S->Z->U->H->I->M->J->F->P,ZgZg
0,219,10274,E->M->Y->F->G->Z->X->N->S->T->H->V->W->J->K->U->B->A->R->I->O->D->P->L->C->Q,ZgZg
0,241,10188,R->I->O->Y->F->Z->Q->V->G->W->K->X->U->L->S->B->M->P->T->E->D->A->N->H->J->C,H2V
0,227,8328,U->F->E->Y->J->C->V->W->Q->H->X->M->L->S->O->Z->G->T->D->R->B->P->I->A->K->N,ZgZg
0,207,6644,S->K->J->Z->V->I->A->R->N->X->G->E->Y->O->C->L->Q->T->U->H->F->W->M->B->D->P,V2H
0,229,8376,V->J->Y->C->B->M->S->E->F->Z->D->T->G->A->H->W->I->K->L->U->O->Q->R->P->X->N,V2H
0,211,7944,T->P->Q->D->N->U->M->L->E->F->R->Y->H->S->B->C->I->W->V->A->K->J->O->Z->G->X,V2H
0,237,9380,W->U->S->R->P->O->L->K->D->X->Y->J->M->H->A->F->Q->G->V->N->E->I->Z->B->C->T,V2H
0,205,7986,T->O->D->N->Z->V->W->Y->P->F->E->J->G->L->K->B->U->I->C->H->Q->S->R->X->A->M,H2V
0,241,8994,G->K->I->X->J->V->U->T->P->O->D->M->L->W->Y->N->Q->R->F->A->Z->B->C->S->H->E,H2V
0,213,7692,P->K->J->G->X->T->M->E->L->Y->F->S->A->R->Q->Z->W->U->N->I->V->C->B->H->D->O,ZgZg
