Generation,WalkingTime,ExposureTime,IsleOrder,WalkingPattern
0,183,6346,V->Z->X->N->B->Y->A->H->J->L->O->I->K->D->F->R->U->Q->T->W->G->S->P->C->M->E,V2H
0,201,6018,E->U->C->G->Y->L->Q->V->D->R->B->K->I->N->P->X->O->A->M->Z->F->W->H->T->J->S,V2H
0,181,6434,P->S->J->N->C->U->M->G->X->F->Y->O->L->V->Z->E->T->H->B->I->R->K->D->A->W->Q,V2H
0,195,6098,N->F->O->K->E->T->A->H->M->I->X->P->G->W->Q->J->C->D->B->Y->Z->R->L->U->V->S,H2V
0,185,8156,F->B->W->S->E->T->I->V->U->K->L->A->P->R->D->N->G->J->X->Z->M->Y->Q->H->O->C,V2H
0,189,7904,B->Y->S->O->J->W->E->U->Q->F->X->T->N->P->L->R->M->V->K->D->C->I->Z->H->A->G,ZgZg
0,193,7234,G->D->N->F->B->O->K->L->W->E->T->A->H->R->U->M->Y->X->Z->I->V->P->S->Q->C->J,V2H
0,191,7680,Z->R->B->Y->M->X->W->K->F->H->C->Q->P->G->I->L->D->T->S->O->V->N->A->U->J->E,H2V
0,197,6858,O->E->M->F->S->C->V->I->B->Z->U->T->X->R->L->Y->Q->J->G->A->H->W->K->N->D->P,H2V
0,203,6674,Q->E->A->R->T->X->D->B->K->L->Z->V->Y->I->F->H->O->W->G->M->U->C->N->J->S->P,V2H
0,207,6664,T->M->J->Z->V->H->N->U->R->S->O->X->A->F->I->B->G->Q->E->W->P->L->D->C->Y->K,V2H
0,191,7700,A->L->K->N->U->I->D->Z->O->X->J->W->C->M->Q->R->Y->S->P->V->H->F->G->B->T->E,H2V
0,177,6780,M->H->C->R->Y->Q->B->J->U->F->A->N->Z->P->I->O->K->V->X->S->G->E->W->T->D->L,H2V
0,171,7554,A->K->N->U->I->Z->O->X->W->C->M->Q->S->P->V->F->Y->H->J->E->D->G->L->R->B->T,H2V
0,179,6758,P->D->N->K->H->M->X->T->F->A->Q->B->U->W->G->J->Y->L->R->Z->I->V->C->S->E->O,H2V
0,193,7356,L->C->S->X->M->T->O->G->J->U->N->A->B->D->V->Z->I->Y->H->E->P->Q->W->K->R->F,H2V
0,199,7032,E->M->T->L->V->U->O->S->G->B->W->F->H->R->K->Z->Y->Q->X->P->A->J->C->N->I->D,V2H
0,185,8326,Y->A->D->E->N->C->V->L->U->X->Q->P->H->M->B->R->W->J->S->O->G->I->Z->F->K->T,ZgZg
0,183,6364,M->Z->S->O->U->A->E->Q->J->T->W->G->K->D->P->L->H->Y->N->B->R->C->I->V->F->X,H2V
0,201,6976,Z->A->Q->L->K->M->P->U->F->R->E->H->D->I->N->J->S->O->W->C->X->V->B->Y->T->G,V2H
0,193,7430,P->Z->J->L->C->V->B->R->I->G->S->O->N->H->E->Y->K->X->U->D->T->W->M->A->Q->F,H2V
0,209,6720,G->R->Z->T->A->W->Q->X->I->J->U->F->H->C->B->S->E->N->P->O->D->V->K->M->Y->L,H2V
0,195,7328,V->Z->X->C->N->B->Y->S->A->H->J->L->O->I->K->D->M->F->E->P->R->U->Q->T->W->G,H2V
0,191,7952,Q->A->M->F->R->B->N->I->Z->J->T->U->L->W->K->P->O->X->V->D->H->G->E->Y->C->S,H2V
0,197,7286,J->C->M->B->T->H->A->Z->Y->N->V->R->X->W->E->P->U->G->S->D->K->L->F->Q->I->O,H2V
0,195,6178,X->F->O->L->V->Y->C->Z->E->T->H->B->I->N->R->K->P->U->D->A->W->S->J->M->Q->G,V2H
0,199,7208,A->L->B->E->F->Z->K->O->T->G->D->P->M->Y->X->N->U->J->V->I->R->C->H->W->Q->S,H2V
0,199,7224,I->D->V->B->R->Z->C->W->O->M->T->E->F->Q->L->A->J->P->N->X->U->H->Y->K->G->S,H2V
0,221,6886,G->I->O->K->M->N->E->V->W->Y->C->P->Q->H->S->J->D->A->R->B->L->F->T->U->Z->X,H2V
0,217,6968,Z->Q->V->E->D->B->T->P->X->Y->F->H->S->U->C->W->M->L->N->A->R->K->O->I->J->G,V2H
0,191,8260,U->H->N->O->A->M->R->L->B->K->Y->Z->W->E->S->D->P->X->G->C->J->Q->V->I->F->T,H2V
0,191,8898,B->A->T->Q->Y->H->K->G->O->D->Z->C->E->P->X->L->R->I->U->N->W->M->F->J->S->V,H2V
0,179,7008,F->U->Y->Z->I->N->B->A->W->H->L->M->V->X->S->D->K->R->P->O->J->Q->T->C->G->E,H2V
0,199,7298,F->W->U->R->P->G->N->E->H->Y->T->Q->V->M->K->I->C->A->B->Z->X->J->O->S->D->L,H2V
0,201,7240,D->L->C->O->Y->V->J->S->Z->B->M->F->E->R->K->U->I->T->X->N->H->Q->P->W->A->G,H2V
0,201,7254,X->F->Y->A->Q->D->V->L->T->E->W->Z->H->R->C->G->K->N->O->P->S->J->U->M->B->I,H2V
0,189,6550,Q->E->A->R->T->X->D->B->K->L->Z->V->Y->I->F->H->O->W->M->U->C->N->J->S->P->G,H2V
0,183,6660,B->Y->S->O->J->W->E->U->Q->X->T->N->P->L->R->V->D->C->F->M->K->I->Z->H->A->G,H2V
0,193,9508,B->Q->X->O->E->P->M->Y->D->A->Z->C->V->S->G->H->R->L->U->K->I->N->T->J->W->F,ZgZg
0,197,8154,U->S->G->P->X->F->H->B->Q->A->W->L->M->T->E->N->I->O->Z->C->R->J->D->V->K->Y,H2V
0,201,6380,Q->H->X->J->O->M->K->L->W->E->T->A->G->Y->F->D->S->N->U->V->P->B->R->C->I->Z,H2V
0,203,6240,G->I->O->K->N->E->V->M->T->W->Y->C->P->Q->H->S->J->D->A->R->B->L->F->U->Z->X,H2V
0,195,6520,L->C->S->M->T->O->J->U->N->A->B->D->V->Y->H->E->P->Q->W->K->R->F->I->G->X->Z,V2H
0,201,7504,Y->J->N->I->D->V->K->Q->A->M->E->H->U->O->X->R->B->L->T->G->Z->F->W->S->P->C,H2V
0,193,10196,H->B->Q->T->Y->K->Z->C->L->R->M->G->I->N->P->W->D->F->J->U->A->S->X->V->O->E,ZgZg
0,195,9442,M->H->C->R->Y->L->B->J->U->F->A->N->Z->P->I->O->K->X->S->V->G->E->W->T->D->Q,ZgZg
0,207,7350,H->V->P->A->O->Z->E->W->R->J->S->B->K->C->N->L->D->M->Y->I->T->F->U->Q->X->G,H2V
0,201,7678,B->H->W->L->F->D->S->X->P->G->E->N->I->T->J->A->O->Z->U->R->Q->Y->M->K->C->V,H2V
0,197,8290,U->X->O->Q->L->M->F->P->W->K->N->D->G->C->Z->I->S->E->J->A->T->R->Y->B->H->V,V2H
0,221,7304,D->H->Z->Q->S->R->X->A->P->I->B->V->F->U->Y->L->T->M->W->E->K->N->C->G->J->O,ZgZg
0,201,7836,R->W->L->Q->U->Z->S->X->H->A->I->K->V->N->B->C->O->E->F->P->J->T->M->Y->D->G,ZgZg
0,213,7374,C->S->T->H->N->J->I->W->G->R->A->Y->D->Z->M->K->V->U->O->L->B->F->Q->X->E->P,H2V
0,225,7332,K->P->E->J->F->X->L->Q->N->H->A->G->S->B->Y->T->M->W->O->R->C->U->D->I->Z->V,H2V
0,211,7448,Y->V->K->O->E->M->J->D->G->P->L->C->F->H->T->W->I->A->N->Z->X->Q->R->S->B->U,V2H
0,189,6646,L->H->T->W->R->K->U->P->Q->S->F->C->O->B->V->N->G->J->X->Z->M->Y->A->I->D->E,V2H
0,221,7346,L->W->R->H->O->N->K->F->G->E->X->J->C->Z->P->T->I->M->Y->V->S->D->B->U->A->Q,H2V
0,205,7756,D->A->O->V->T->C->J->Q->Y->W->H->L->F->I->B->M->E->G->K->N->U->P->S->X->R->Z,V2H
0,185,6780,I->D->V->B->R->Z->C->W->O->M->T->E->Q->L->A->P->N->X->U->H->Y->K->F->J->S->G,H2V
0,201,7902,C->L->S->P->J->Q->T->O->W->I->X->U->H->Y->E->D->B->N->R->G->V->Z->A->F->M->K,V2H
0,199,8242,B->H->I->L->D->K->U->O->J->E->G->V->C->S->W->R->Y->F->Q->X->M->A->P->T->N->Z,H2V
0,197,8716,E->Q->U->O->G->A->R->V->D->J->T->P->C->S->X->L->B->N->Y->H->K->I->Z->M->W->F,ZgZg
0,217,6382,Z->Q->V->E->D->B->K->P->X->Y->F->H->S->U->C->W->M->N->A->T->O->R->L->I->J->G,ZgZg
0,203,6472,Z->H->J->F->Q->W->V->M->A->R->K->S->G->E->Y->L->B->I->P->U->X->O->N->T->D->C,H2V
0,211,7584,B->S->E->R->T->G->Q->J->Z->P->H->O->F->Y->L->I->U->C->V->K->N->D->M->X->A->W,ZgZg
0,201,6622,G->R->Z->T->A->W->Q->X->I->J->U->F->H->C->B->S->E->P->O->D->V->K->N->M->Y->L,H2V
0,199,8276,Z->C->P->U->B->H->V->M->A->R->K->S->G->E->Y->L->W->X->T->O->N->Q->F->D->I->J,H2V
0,197,8778,N->L->U->Q->A->H->J->O->R->K->Y->E->S->W->G->T->X->B->M->V->C->Z->F->D->P->I,ZgZg
0,209,7806,R->Y->U->O->M->S->G->T->J->E->A->X->F->L->K->Z->N->V->W->H->D->Q->I->B->C->P,ZgZg
0,213,7642,H->O->Q->I->G->R->K->S->C->M->A->L->V->Y->D->F->T->E->P->X->Z->J->W->B->U->N,H2V
0,203,7998,A->L->H->Q->F->W->I->V->U->E->Z->O->G->X->K->N->P->B->C->Y->T->S->R->M->J->D,V2H
0,235,7410,F->J->K->M->N->T->L->H->X->C->O->G->Z->Y->B->V->E->A->I->P->W->Q->S->R->D->U,H2V
0,203,8028,W->R->X->P->C->Z->O->J->Q->L->H->Y->G->K->V->S->E->A->B->D->N->M->F->T->U->I,V2H
0,219,7506,E->Z->G->Q->L->H->R->D->O->A->T->M->C->I->V->P->K->U->S->F->Y->B->N->W->X->J,H2V
0,215,7636,Z->R->S->D->A->I->P->C->X->T->U->E->N->M->O->Q->W->Y->V->B->H->L->K->F->J->G,H2V
0,207,7912,R->O->I->A->F->U->V->X->B->D->Q->T->J->H->Z->N->L->G->K->Y->W->S->P->C->M->E,V2H
0,215,7662,Z->K->P->U->H->I->Y->R->X->G->N->O->W->F->L->M->E->T->D->A->V->Q->J->S->C->B,V2H
0,223,7518,W->H->Q->X->T->Y->O->N->D->B->V->F->I->E->J->L->C->S->A->P->G->M->Z->U->R->K,H2V
0,195,6824,U->H->N->M->R->L->K->Y->Z->W->E->S->D->P->X->G->J->Q->C->O->B->V->A->I->F->T,H2V
0,185,7336,Y->D->E->N->C->V->L->U->O->A->W->Q->P->H->M->B->R->X->J->S->G->I->Z->F->K->T,H2V
0,193,6924,G->D->N->F->B->K->H->R->U->M->Y->O->A->W->C->L->T->E->X->Z->I->V->P->S->Q->J,V2H
0,199,8668,A->N->E->J->P->R->V->O->T->M->L->U->W->H->K->S->Y->B->D->C->Q->F->I->G->X->Z,ZgZg
0,209,6510,W->D->V->F->R->X->P->I->B->E->M->T->C->H->L->Y->Q->J->G->A->N->O->U->K->Z->S,V2H
0,209,7916,O->N->L->G->W->Q->K->Y->M->C->H->R->F->A->Z->E->B->V->I->J->D->S->X->U->P->T,H2V
0,217,7732,V->N->R->T->H->Q->M->Z->A->B->X->Y->F->L->K->P->I->D->S->J->U->E->W->O->G->C,V2H
0,199,9146,L->C->G->P->M->O->H->B->S->X->U->Z->Q->T->W->J->V->N->R->I->K->A->E->Y->F->D,ZgZg
0,223,7716,E->U->O->C->R->Q->A->V->L->P->B->M->Y->Z->D->G->F->K->I->W->H->T->X->J->S->N,V2H
0,211,7980,F->E->Q->O->T->U->W->S->Y->V->C->J->X->D->Z->K->I->B->P->R->N->G->A->H->L->M,V2H
0,221,7826,J->D->Z->S->B->V->X->W->E->A->K->G->O->T->C->Y->U->Q->P->F->I->L->H->M->R->N,V2H
0,239,7724,J->M->P->V->H->X->C->W->B->O->A->U->R->F->Y->T->K->L->D->N->S->E->I->Q->Z->G,ZgZg
0,223,7812,I->K->W->V->Q->S->M->O->T->J->G->R->B->X->E->Y->U->P->H->A->F->Z->N->D->L->C,V2H
0,229,7776,R->W->H->M->O->V->E->C->Y->N->A->F->S->I->Z->P->X->G->T->J->B->D->Q->U->K->L,H2V
0,205,8458,V->Q->Y->N->L->A->P->W->F->S->T->X->J->H->D->U->R->Z->K->B->M->I->E->C->G->O,V2H
0,199,9740,U->L->Y->D->W->M->T->S->B->F->O->I->Z->V->C->N->P->H->R->K->Q->G->X->E->J->A,ZgZg
0,227,7790,R->Y->W->K->S->Q->N->J->E->V->B->U->O->I->A->Z->P->F->H->D->X->C->T->M->L->G,V2H
0,219,7880,L->I->P->Y->D->F->R->C->Q->V->H->N->A->E->J->G->U->S->Z->B->X->W->T->M->K->O,V2H
0,221,7868,V->N->U->F->D->H->Z->X->W->S->Q->I->B->T->E->J->C->A->O->R->M->G->P->K->Y->L,H2V
0,203,8990,R->B->X->T->Q->O->A->D->P->W->U->N->G->Y->F->J->I->H->M->S->E->V->K->L->C->Z,ZgZg
0,211,8210,Q->Z->D->H->E->S->C->M->U->W->R->G->Y->O->X->P->A->T->K->I->V->N->L->B->F->J,ZgZg
0,215,8002,D->J->N->Z->V->G->O->L->W->U->T->K->H->M->A->P->Q->E->B->F->Y->S->R->X->I->C,H2V
0,219,7904,N->T->X->P->F->S->U->Z->W->E->M->R->J->Q->D->A->B->K->I->C->Y->V->L->O->H->G,V2H
0,201,9950,M->Y->N->D->O->G->Z->P->E->C->R->L->K->U->B->Q->A->F->T->X->S->H->V->W->J->I,H2V
0,211,8218,Z->Q->T->K->A->W->X->O->G->L->S->V->C->B->Y->D->J->P->M->I->R->H->N->U->F->E,H2V
0,229,7846,G->D->E->A->V->X->R->Q->U->Y->C->T->F->H->M->L->N->P->K->I->O->W->J->S->B->Z,V2H
0,231,7846,U->V->D->E->R->Y->O->Q->P->F->B->W->G->H->Z->C->L->K->M->A->J->S->T->N->X->I,V2H
0,205,8558,U->K->B->N->C->L->Y->V->H->X->Q->A->Z->S->P->W->D->R->F->I->J->E->M->O->G->T,V2H
0,201,11566,D->U->X->O->J->T->R->N->Z->M->B->L->I->S->Q->A->P->H->K->W->V->F->Y->G->C->E,ZgZg
0,203,9076,A->U->I->L->G->D->C->J->R->K->Z->B->T->M->N->H->E->S->O->Q->W->X->P->F->Y->V,V2H
0,233,10728,T->X->J->H->Q->K->W->M->C->N->O->A->D->S->V->G->Z->Y->B->P->E->U->L->F->R->I,ZgZg
0,211,8682,D->Z->U->X->T->O->R->J->E->A->H->S->I->N->P->G->V->L->Q->C->B->W->F->K->Y->M,H2V
0,225,7996,O->E->S->V->F->C->Y->Z->M->K->Q->W->L->U->D->B->N->R->T->I->X->P->H->A->G->J,H2V
0,199,8236,J->D->Z->L->V->U->O->S->G->B->W->F->M->R->K->X->E->A->T->C->Y->Q->P->I->H->N,V2H
0,213,8888,S->W->F->G->Y->L->R->J->E->A->H->Q->V->D->B->K->I->N->P->X->O->M->Z->T->U->C,ZgZg
0,199,8242,B->H->I->L->D->K->U->O->J->E->G->V->C->S->W->R->Y->F->Q->X->M->A->P->T->N->Z,H2V
0,223,9524,U->M->A->B->G->F->E->D->L->V->Z->H->I->K->N->X->O->W->Q->J->C->S->Y->P->R->T,H2V
0,205,7850,E->P->K->M->F->A->Z->V->G->R->N->B->D->Y->I->U->X->H->W->O->T->Q->J->S->L->C,V2H
0,217,8126,Y->Q->J->V->W->N->A->I->Z->S->C->K->U->B->P->E->X->G->R->H->T->F->M->D->O->L,H2V
0,235,8460,U->Q->D->S->V->C->K->M->N->E->O->T->J->G->F->X->P->Y->H->R->I->W->Z->A->B->L,V2H
0,235,11024,P->F->I->N->J->S->U->R->H->K->O->L->E->Z->Q->G->X->Y->W->D->T->C->M->A->V->B,ZgZg
0,211,7584,B->S->E->R->T->G->Q->J->Z->P->H->O->F->Y->L->I->U->C->V->K->N->D->M->X->A->W,ZgZg
0,213,8516,M->Y->U->K->F->V->D->L->P->N->B->H->Z->C->W->E->A->J->X->I->S->R->O->T->G->Q,H2V
0,213,9108,R->D->Z->M->K->U->X->Y->F->L->N->B->S->E->C->Q->P->G->I->W->A->V->H->J->T->O,V2H
0,225,9120,Y->Q->J->V->W->N->A->T->I->Z->S->F->C->K->U->B->P->E->X->G->R->H->M->D->O->L,V2H
0,221,9474,M->F->O->T->Y->K->N->S->L->B->E->C->Q->U->V->R->W->J->H->G->Z->X->I->A->D->P,ZgZg
0,233,9564,Z->N->J->K->R->M->U->P->F->L->T->D->S->B->Y->V->E->O->A->H->I->W->X->G->C->Q,H2V
0,225,10168,J->B->M->N->G->K->L->Y->X->T->P->U->E->S->R->I->V->C->A->H->Z->F->Q->D->O->W,ZgZg
0,223,9682,C->B->K->A->S->D->U->F->R->P->N->Y->E->I->X->L->M->W->Q->H->G->O->V->T->J->Z,V2H
0,245,10184,H->Z->S->X->Q->A->K->J->C->M->Y->U->E->D->P->L->B->F->N->T->V->O->I->W->G->R,V2H
0,211,8476,S->C->E->G->F->Y->Q->V->D->R->B->K->I->N->P->X->O->M->A->Z->T->J->U->H->W->L,H2V
0,221,9304,A->V->Y->T->W->S->N->Z->K->M->H->R->J->F->O->G->P->E->B->X->L->I->Q->U->D->C,V2H
0,219,9144,D->J->T->G->C->H->A->Z->Y->N->V->R->X->W->E->P->U->M->F->I->K->Q->B->O->S->L,H2V
0,201,7504,Y->J->N->I->D->V->K->Q->A->M->E->H->U->O->X->R->B->L->T->G->Z->F->W->S->P->C,H2V
0,249,8980,I->J->K->F->G->M->L->Q->N->V->A->T->S->C->H->E->X->U->B->W->Y->P->R->Z->O->D,H2V
0,203,8234,G->W->J->H->B->R->F->Z->N->L->U->C->Q->T->X->P->D->K->M->I->A->S->E->O->V->Y,ZgZg
0,237,8694,A->D->V->U->I->H->J->K->T->F->C->G->L->B->X->O->M->Y->W->N->E->R->Q->P->Z->S,H2V
0,211,8294,Z->U->C->F->L->H->X->J->G->M->Y->E->P->B->V->O->K->T->N->A->W->Q->S->R->D->I,V2H
0,229,9382,D->J->T->G->C->M->Z->Y->F->E->H->I->V->U->R->W->K->Q->X->P->B->A->O->S->N->L,H2V
0,219,7870,Y->V->O->E->M->J->D->G->P->L->F->H->T->W->K->C->I->A->N->Z->X->Q->R->S->B->U,H2V
0,191,8054,A->Q->X->O->S->B->U->T->P->D->V->K->C->J->Y->Z->R->I->L->W->H->N->F->M->E->G,H2V
0,233,9564,Z->N->J->K->R->M->U->P->F->L->T->D->S->B->Y->V->E->O->A->H->I->W->X->G->C->Q,H2V
0,227,9254,R->U->C->D->L->J->M->P->B->V->S->F->A->Q->Z->G->W->Y->O->X->E->K->H->T->N->I,H2V
0,263,10782,B->J->I->M->U->R->H->X->Q->G->D->T->W->S->C->O->Y->L->E->K->Z->N->F->P->V->A,H2V
0,211,8456,K->O->H->A->S->T->G->J->C->X->N->Q->U->P->B->W->F->M->V->I->D->Y->Z->R->L->E,V2H
0,215,8198,Q->P->S->F->K->I->X->M->T->W->O->J->H->Z->C->R->B->V->L->E->Y->N->G->D->A->U,H2V
0,171,6706,M->B->I->Z->S->O->A->E->Q->J->T->W->G->D->P->L->H->Y->C->R->U->K->N->V->F->X,H2V
0,215,9600,Y->H->U->C->S->X->Z->A->L->O->E->B->F->J->Q->N->V->T->M->P->W->D->G->I->R->K,V2H
0,211,11202,U->P->F->Y->O->I->X->L->R->C->M->Z->S->J->T->D->A->W->V->E->Q->H->K->N->G->B,ZgZg
0,207,10080,Y->S->P->F->C->D->H->O->I->B->K->L->V->Z->E->T->J->X->U->Q->N->A->W->G->M->R,ZgZg
0,217,8154,V->Z->C->N->Y->S->A->H->J->L->I->K->D->M->F->X->B->O->E->P->R->U->Q->T->W->G,V2H
0,215,9330,L->D->O->A->S->J->X->Z->B->C->I->K->M->V->Q->T->Y->H->E->N->G->P->R->U->W->F,V2H
0,219,9208,D->J->E->Q->P->K->C->V->S->I->B->F->U->L->A->N->H->Y->G->W->X->Z->T->O->R->M,V2H
0,231,9652,V->R->Y->M->Z->J->O->F->B->A->U->W->H->Q->D->S->N->X->P->L->K->T->G->C->E->I,V2H
0,217,11188,Z->I->G->J->T->N->W->R->K->X->E->F->Q->M->B->Y->S->L->U->A->D->C->H->O->P->V,ZgZg
0,183,7900,Z->R->B->Y->M->D->W->K->F->H->C->Q->P->G->I->L->X->T->S->O->V->N->A->U->J->E,H2V
0,233,9070,C->Q->U->Z->M->F->D->R->J->N->I->H->L->W->O->X->G->Y->A->E->K->T->B->V->S->P,H2V
0,217,11130,Y->S->P->F->U->D->H->O->I->B->K->L->E->T->J->X->C->Q->N->A->W->G->M->R->Z->V,ZgZg
0,221,7346,L->W->R->H->O->N->K->F->G->E->X->J->C->Z->P->T->I->M->Y->V->S->D->B->U->A->Q,H2V
0,221,7346,L->W->R->H->O->N->K->F->G->E->X->J->C->Z->P->T->I->M->Y->V->S->D->B->U->A->Q,H2V
0,213,8622,C->S->T->H->N->J->I->W->G->D->M->V->U->R->K->Z->Y->Q->X->P->A->O->L->B->F->E,ZgZg
0,203,8028,W->R->X->P->C->Z->O->J->Q->L->H->Y->G->K->V->S->E->A->B->D->N->M->F->T->U->I,V2H
0,215,8888,J->I->F->T->O->K->E->X->U->L->Y->H->M->P->S->Q->G->W->D->N->B->A->C->R->Z->V,ZgZg
0,239,8674,L->Q->G->F->B->E->S->I->R->D->V->P->T->N->X->Y->H->C->A->J->Z->O->M->K->U->W,V2H
0,203,6472,Z->H->J->F->Q->W->V->M->A->R->K->S->G->E->Y->L->B->I->P->U->X->O->N->T->D->C,H2V
0,233,9070,C->Q->U->Z->M->F->D->R->J->N->I->H->L->W->O->X->G->Y->A->E->K->T->B->V->S->P,H2V
0,249,10506,T->O->S->L->M->I->W->X->V->U->K->G->F->R->C->Z->H->J->N->P->A->Y->D->E->B->Q,H2V
0,241,10726,G->A->W->P->Q->H->N->X->T->I->U->K->E->F->M->B->Z->S->Y->O->C->R->J->V->L->D,H2V
0,241,9900,T->R->L->Y->Q->V->A->N->B->O->U->X->E->F->K->P->H->S->W->C->Z->D->I->J->M->G,H2V
0,241,9504,G->O->K->M->E->V->W->Y->C->P->H->F->D->L->J->T->I->A->N->Z->X->Q->R->S->B->U,H2V
0,221,7304,D->H->Z->Q->S->R->X->A->P->I->B->V->F->U->Y->L->T->M->W->E->K->N->C->G->J->O,ZgZg
0,223,9278,O->X->C->W->I->Z->V->T->N->H->Q->G->Y->F->L->E->P->R->K->J->S->M->A->D->B->U,ZgZg
0,225,9360,L->J->C->V->M->R->N->T->D->B->I->E->P->U->F->H->K->G->Z->A->Q->X->Y->W->S->O,H2V
0,233,9510,L->W->F->V->R->G->J->U->X->D->E->K->H->N->Z->O->B->C->P->Q->Y->T->M->I->S->A,H2V
0,209,9528,L->W->N->K->G->X->J->P->T->M->Y->U->E->S->R->I->V->C->A->H->Z->F->Q->O->D->B,ZgZg
0,243,9346,L->J->Q->G->Y->H->S->I->C->K->D->R->A->P->N->X->Z->T->E->V->B->U->F->O->W->M,H2V
0,249,9870,O->U->X->V->R->S->D->L->Z->G->I->P->N->J->C->A->K->W->B->T->F->Q->H->E->M->Y,H2V
0,251,11406,G->C->V->J->Q->I->B->R->U->D->F->W->S->P->E->Z->L->N->H->T->Y->X->A->K->O->M,ZgZg
0,217,8714,S->U->N->H->J->T->X->V->Q->Z->O->D->C->I->B->A->G->E->P->M->W->F->K->Y->R->L,ZgZg
0,237,8682,Z->Q->V->E->D->B->T->P->X->Y->F->H->S->U->C->W->M->N->A->R->K->O->I->J->G->L,V2H
0,221,8662,W->N->Y->Z->U->X->Q->G->C->M->S->L->D->K->R->E->T->J->P->I->V->B->F->H->O->A,H2V
0,219,7880,L->I->P->Y->D->F->R->C->Q->V->H->N->A->E->J->G->U->S->Z->B->X->W->T->M->K->O,V2H
0,233,10962,P->C->V->B->I->G->O->N->D->W->M->A->S->Y->L->E->H->R->U->T->X->K->J->Z->Q->F,H2V
0,253,10626,U->E->V->B->L->D->I->W->R->Z->O->Y->C->H->G->K->J->F->Q->X->M->A->P->T->N->S,H2V
0,245,9486,G->L->M->T->C->X->D->H->F->J->Z->A->I->O->U->B->V->E->P->N->Q->Y->S->K->R->W,H2V
0,179,7008,F->U->Y->Z->I->N->B->A->W->H->L->M->V->X->S->D->K->R->P->O->J->Q->T->C->G->E,H2V
0,201,6380,Q->H->X->J->O->M->K->L->W->E->T->A->G->Y->F->D->S->N->U->V->P->B->R->C->I->Z,H2V
0,233,8712,L->H->Q->I->F->Y->D->J->N->X->C->K->T->G->M->W->E->A->S->V->R->P->U->Z->B->O,V2H
0,251,12682,J->C->M->B->T->H->A->Z->L->F->N->Q->U->G->O->W->V->S->K->D->P->E->I->X->R->Y,ZgZg
0,211,9218,U->Z->E->J->Q->A->F->S->V->W->D->T->Y->B->H->C->G->L->I->N->K->X->M->R->O->P,ZgZg
0,217,9976,X->B->A->H->L->Z->N->K->C->O->I->Y->J->D->S->V->W->Q->M->F->E->P->R->U->T->G,ZgZg
0,231,9018,C->S->T->E->N->J->I->W->G->R->Y->Z->M->K->V->U->O->A->B->D->L->F->Q->X->H->P,H2V
0,213,8516,M->Y->U->K->F->V->D->L->P->N->B->H->Z->C->W->E->A->J->X->I->S->R->O->T->G->Q,H2V
0,219,7350,V->G->N->Y->B->X->R->C->J->W->I->K->M->H->T->F->E->D->L->Q->S->A->U->Z->O->P,H2V
0,253,9866,S->V->G->E->B->P->Q->O->I->M->X->L->W->T->U->F->R->D->H->J->A->K->N->C->Z->Y,H2V
